ID,Expression,HalideResult,HalideTime
7742,( == ( min ( + ( * v0 1004 ) 999 ) v1 ) ( min ( + ( * v0 1004 ) 999 ) v1 ) ),1,42
7743,( == ( * ( / ( * v0 -16 ) 4 ) 4 ) ( * v0 -16 ) ),1,26
7744,( == ( + ( max ( - ( * v0 63 ) v1 ) -63 ) ( * v2 4 ) ) ( + ( max ( - ( * v0 63 ) v1 ) -63 ) ( * v2 4 ) ) ),1,36
7745,( == ( * ( / ( * v0 -252 ) 2 ) 2 ) ( * v0 -252 ) ),1,27
7746,( >= ( - ( + ( * v0 3 ) ( + v1 v2 ) ) 10 ) ( - ( + ( - ( + ( * v0 3 ) ( + v1 v2 ) ) 10 ) 140 ) 1 ) ),0,63
7747,( == ( + ( * v0 32 ) ( + ( min ( * v1 4 ) 46 ) ( + v2 v3 ) ) ) ( + ( * v0 32 ) ( + ( min ( * v1 4 ) 46 ) ( + v2 v3 ) ) ) ),1,41
7748,( == ( - v0 ( * ( / v1 5 ) 672 ) ) ( - v0 ( * ( / v1 5 ) 672 ) ) ),1,37
7749,( == ( min ( * v0 1008 ) ( + v1 10 ) ) ( min ( * v0 1008 ) ( + v1 10 ) ) ),1,34
7750,( == ( max ( - -16 ( max ( min ( - v0 ( * v1 1008 ) ) 993 ) -14 ) ) ( - ( max ( min ( - ( * v1 1008 ) v0 ) 14 ) -993 ) 16 ) ) ( max ( - -16 ( max ( min ( - v0 ( * v1 1008 ) ) 993 ) -14 ) ) ( - ( max ( min ( - ( * v1 1008 ) v0 ) 14 ) -993 ) 16 ) ) ),1,82
7751,( == ( + ( * v0 4 ) ( + ( * v1 128 ) v2 ) ) ( + ( * v0 4 ) ( + ( * v1 128 ) v2 ) ) ),1,43
7752,( == ( min v0 v1 ) ( min v0 v1 ) ),1,37
7753,( == ( - v0 ( * ( + ( * v1 2 ) v2 ) 16 ) ) ( - v0 ( * ( + ( * v1 2 ) v2 ) 16 ) ) ),1,37
7754,( == ( min ( + ( + ( * ( / ( + ( min ( + ( * v0 -1004 ) v1 ) 997 ) 11 ) 508 ) 508 ) ( * v0 1004 ) ) 496 ) v2 ) ( min ( + ( + ( * ( / ( + ( min ( + ( * v0 -1004 ) v1 ) 997 ) 11 ) 508 ) 508 ) ( * v0 1004 ) ) 496 ) v2 ) ),1,70
7755,( == ( + ( * v0 1000 ) ( + ( * v1 4 ) v2 ) ) ( + ( * v0 1000 ) ( + ( * v1 4 ) v2 ) ) ),1,43
7756,( == ( min ( * v0 4 ) ( + v1 14 ) ) ( min ( * v0 4 ) ( + v1 14 ) ) ),1,91
7757,( == ( + ( * v0 225 ) ( + ( * ( / v1 5 ) 672 ) v2 ) ) ( + ( * v0 225 ) ( + ( * ( / v1 5 ) 672 ) v2 ) ) ),1,66
7758,( == ( max ( min ( min ( + v0 v1 ) ( + ( + v2 v3 ) 8 ) ) 2000 ) ( min ( max ( max ( - v3 10 ) v1 ) 0 ) ( + ( + v2 v3 ) 8 ) ) ) ( max ( min ( min ( + v0 v1 ) ( + ( + v2 v3 ) 8 ) ) 2000 ) ( min ( max ( max ( - v3 10 ) v1 ) 0 ) ( + ( + v2 v3 ) 8 ) ) ) ),1,115
7759,( == ( + ( / ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 252 ) 1 ) ( + ( / ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 252 ) 1 ) ),1,168
7760,( == ( min ( + ( + ( * v0 57 ) ( + ( * v1 508 ) ( + ( * v2 1000 ) v3 ) ) ) 39 ) v4 ) ( min ( + ( + ( * v0 57 ) ( + ( * v1 508 ) ( + ( * v2 1000 ) v3 ) ) ) 39 ) v4 ) ),1,53
7761,( == ( / ( + v0 1022 ) 1008 ) ( / ( + v0 1022 ) 1008 ) ),1,26
7762,( == ( min ( max ( min ( + v0 v1 ) 2006 ) 7 ) ( + ( * v2 4 ) v3 ) ) ( min ( max ( min ( + v0 v1 ) 2006 ) 7 ) ( + ( * v2 4 ) v3 ) ) ),1,86
7763,( == ( min ( max ( max ( - ( + ( * v0 128 ) v1 ) 10 ) v2 ) 0 ) ( + ( + ( min v3 113 ) ( + ( * v0 128 ) v1 ) ) 8 ) ) ( min ( max ( max ( - ( + ( * v0 128 ) v1 ) 10 ) v2 ) 0 ) ( + ( + ( min v3 113 ) ( + ( * v0 128 ) v1 ) ) 8 ) ) ),1,73
7764,( == ( min ( + ( + ( * v0 36 ) v1 ) 21 ) v2 ) ( min ( + ( + ( * v0 36 ) v1 ) 21 ) v2 ) ),1,58
7765,( == ( + v0 18 ) ( + v0 18 ) ),1,18
7766,( == ( + ( max ( * v0 24 ) 18 ) ( * v1 4 ) ) ( + ( max ( * v0 24 ) 18 ) ( * v1 4 ) ) ),1,40
7767,( == ( - v0 ( * v1 1004 ) ) ( - v0 ( * v1 1004 ) ) ),1,72
7768,( == ( max ( + ( + v0 v1 ) 13 ) ( + ( * v2 508 ) v3 ) ) ( max ( + ( + v0 v1 ) 13 ) ( + ( * v2 508 ) v3 ) ) ),1,87
7769,( == ( min ( - v0 ( * v1 128 ) ) ( + ( min v2 128 ) 3 ) ) ( min ( - v0 ( * v1 128 ) ) ( + ( min v2 128 ) 3 ) ) ),1,48
7770,( == ( min ( max ( / ( - 13 v0 ) 4 ) 0 ) ( / ( + v1 21 ) 4 ) ) ( min ( max ( / ( - 13 v0 ) 4 ) 0 ) ( / ( + v1 21 ) 4 ) ) ),1,65
7771,( == ( - v0 ( * ( + ( * v1 250 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 250 ) v2 ) 4 ) ) ),1,38
7772,( == ( + ( max ( - ( * v0 63 ) v1 ) -63 ) ( * v2 4 ) ) ( + ( max ( - ( * v0 63 ) v1 ) -63 ) ( * v2 4 ) ) ),1,74
7773,( >= v0 ( + ( - v0 1 ) 1 ) ),1,29
7774,( == ( / ( + v0 679 ) 670 ) ( / ( + v0 679 ) 670 ) ),1,118
7775,( == ( min ( + ( * v0 508 ) ( + ( * v1 1000 ) v2 ) ) ( + ( + v3 v2 ) 6 ) ) ( min ( + ( * v0 508 ) ( + ( * v1 1000 ) v2 ) ) ( + ( + v3 v2 ) 6 ) ) ),1,49
7776,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 517 ) 500 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 517 ) 500 ) ),1,145
7777,( == ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) ),1,67
7778,( == ( + ( * v0 64 ) ( + ( * v1 4 ) v2 ) ) ( + ( * v0 64 ) ( + ( * v1 4 ) v2 ) ) ),1,44
7779,( == ( + ( / ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 126 ) 1 ) ( + ( / ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) 126 ) 1 ) ),1,66
7780,( == ( - ( / ( - v0 1 ) 8 ) ( * v1 16 ) ) ( - ( / ( - v0 1 ) 8 ) ( * v1 16 ) ) ),1,45
7781,( >= ( - ( max ( min v0 11 ) -496 ) 13 ) ( - ( + ( - ( max ( min v0 11 ) -496 ) 13 ) ( - 15 ( max ( min v0 11 ) -496 ) ) ) 1 ) ),0,93
7782,( == ( + ( max ( * v0 36 ) 32 ) ( * v1 4 ) ) ( + ( max ( * v0 36 ) 32 ) ( * v1 4 ) ) ),1,48
7783,( == ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),0,1165
7784,( == ( min ( + ( * v0 252 ) 242 ) v1 ) ( min ( + ( * v0 252 ) 242 ) v1 ) ),1,47
7785,( == ( min ( + ( max ( min v0 2009 ) 10 ) ( * v1 4 ) ) ( + ( max ( min v0 1938 ) -61 ) 68 ) ) ( min ( + ( max ( min v0 2009 ) 10 ) ( * v1 4 ) ) ( + ( max ( min v0 1938 ) -61 ) 68 ) ) ),1,88
7786,( == ( min ( + ( * v0 8 ) ( + ( * v1 128 ) v2 ) ) ( + v3 11 ) ) ( min ( + ( * v0 8 ) ( + ( * v1 128 ) v2 ) ) ( + v3 11 ) ) ),1,53
7787,( == ( + ( / v0 4 ) ( * v1 250 ) ) ( + ( / v0 4 ) ( * v1 250 ) ) ),1,39
7788,( == ( + ( min ( + v0 7 ) v1 ) ( * v2 3 ) ) ( + ( min ( + v0 7 ) v1 ) ( * v2 3 ) ) ),1,44
7789,( == ( - ( / v0 4 ) ( * v1 8 ) ) ( - ( / v0 4 ) ( * v1 8 ) ) ),1,28
7790,( == ( + ( * v0 32 ) ( + ( / v1 4 ) ( * v2 4 ) ) ) ( + ( * v0 32 ) ( + ( / v1 4 ) ( * v2 4 ) ) ) ),1,47
7791,( == ( - v0 ( + ( / v1 4 ) v2 ) ) ( - v0 ( + ( / v1 4 ) v2 ) ) ),1,38
7792,( >= ( + v0 v1 ) ( + ( + v0 ( - v1 1 ) ) 1 ) ),1,83
7793,( == ( / ( + v0 137 ) 128 ) ( / ( + v0 137 ) 128 ) ),1,20
7794,( == ( min ( * v0 1000 ) ( - v1 1000 ) ) ( min ( * v0 1000 ) ( - v1 1000 ) ) ),1,51
7795,( != v0 0 ),0,316
7796,( == ( min ( max ( / ( + ( - ( max v0 0 ) v1 ) 13 ) 4 ) 0 ) ( / ( + v2 21 ) 4 ) ) ( min ( max ( / ( + ( - ( max v0 0 ) v1 ) 13 ) 4 ) 0 ) ( / ( + v2 21 ) 4 ) ) ),1,83
7797,( == ( min ( + ( max ( min v0 2009 ) 10 ) ( * v1 4 ) ) ( + ( max ( min v0 1938 ) -61 ) 68 ) ) ( min ( + ( max ( min v0 2009 ) 10 ) ( * v1 4 ) ) ( + ( max ( min v0 1938 ) -61 ) 68 ) ) ),1,85
7798,( == ( - v0 ( * v1 126 ) ) ( - v0 ( * v1 126 ) ) ),1,39
7799,( == 0 ( - ( + 0 ( - 12 ( * ( max ( min v0 3 ) 2 ) 4 ) ) ) 1 ) ),0,128
7800,( == ( min ( max ( min ( + v0 v1 ) 2006 ) 7 ) ( + ( * v2 4 ) v3 ) ) ( min ( max ( min ( + v0 v1 ) 2006 ) 7 ) ( + ( * v2 4 ) v3 ) ) ),1,71
7801,( == ( + ( max ( min ( - ( * ( + ( * v0 2 ) v1 ) 504 ) v2 ) 9 ) -494 ) ( max ( min v3 494 ) -9 ) ) ( + ( max ( min ( - ( * ( + ( * v0 2 ) v1 ) 504 ) v2 ) 9 ) -494 ) ( max ( min v3 494 ) -9 ) ) ),1,104
7802,( == ( - v0 ( * v1 252 ) ) ( - v0 ( * v1 252 ) ) ),1,30
7803,( == ( - v0 ( * ( + ( * v1 4 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 4 ) v2 ) 4 ) ) ),1,41
7804,( == ( / ( + v0 681 ) 672 ) ( / ( + v0 681 ) 672 ) ),1,22
7805,( == ( - v0 ( + ( max ( - ( * v1 504 ) v2 ) -494 ) ( + ( * v3 4 ) ( + ( * v4 256 ) v0 ) ) ) ) ( - v0 ( + ( max ( - ( * v1 504 ) v2 ) -494 ) ( + ( * v3 4 ) ( + ( * v4 256 ) v0 ) ) ) ) ),1,79
7806,( == ( / ( + v0 261 ) 252 ) ( / ( + v0 261 ) 252 ) ),1,30
7807,( == ( - v0 ( * ( + ( * v1 63 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 63 ) v2 ) 4 ) ) ),1,32
7808,( == ( - v0 ( * ( + ( * v1 32 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 32 ) v2 ) 4 ) ) ),1,46
7809,( == ( / ( + v0 15 ) 672 ) ( - ( + ( / ( + v0 15 ) 672 ) ( / ( + ( % ( + v0 15 ) 672 ) 671 ) 672 ) ) 1 ) ),0,1334
7810,( == ( + ( + ( * v0 12 ) v1 ) ( + ( * v2 4 ) v3 ) ) ( + ( + ( * v0 12 ) v1 ) ( + ( * v2 4 ) v3 ) ) ),1,52
7811,( >= ( / ( + v0 15 ) 672 ) ( - ( + ( / ( + v0 15 ) 672 ) ( / ( + ( % ( + v0 15 ) 672 ) 671 ) 672 ) ) 1 ) ),1,93
7812,( != ( / ( + v0 506 ) 502 ) 0 ),0,664
7813,( >= v0 ( + v0 1 ) ),0,22
7814,( == ( * ( / ( min ( * v0 252 ) 748 ) 4 ) 4 ) ( min ( * v0 252 ) 748 ) ),1,51
7815,( == ( max ( min ( min ( + v0 v1 ) ( + ( + ( min v2 116 ) ( + ( * v3 126 ) v4 ) ) 8 ) ) 2000 ) ( min ( max ( max ( - ( + ( * v3 126 ) v4 ) 10 ) v1 ) 0 ) ( + ( + ( min v2 116 ) ( + ( * v3 126 ) v4 ) ) 8 ) ) ) ( max ( min ( min ( + v0 v1 ) ( + ( + ( min v2 116 ) ( + ( * v3 126 ) v4 ) ) 8 ) ) 2000 ) ( min ( max ( max ( - ( + ( * v3 126 ) v4 ) 10 ) v1 ) 0 ) ( + ( + ( min v2 116 ) ( + ( * v3 126 ) v4 ) ) 8 ) ) ) ),1,142
7816,( == ( / ( + v0 1014 ) 1005 ) ( / ( + v0 1014 ) 1005 ) ),1,37
7817,( == ( - ( min ( - ( + v0 v1 ) ( * v2 1000 ) ) ( + ( + ( min ( * v3 508 ) 502 ) v1 ) 498 ) ) ( * v3 508 ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 1000 ) ) ( + ( + ( min ( * v3 508 ) 502 ) v1 ) 498 ) ) ( * v3 508 ) ) ),1,79
7818,( == ( min ( * ( / ( + ( min ( + ( * v0 -16 ) v1 ) 6 ) 6 ) 4 ) 4 ) ( + ( min ( - v1 ( * v0 16 ) ) 6 ) 3 ) ) ( min ( * ( / ( + ( min ( + ( * v0 -16 ) v1 ) 6 ) 6 ) 4 ) 4 ) ( + ( min ( - v1 ( * v0 16 ) ) 6 ) 3 ) ) ),1,102
7819,( == ( min ( + ( * ( / v0 5 ) 672 ) 657 ) v1 ) ( min ( + ( * ( / v0 5 ) 672 ) 657 ) v1 ) ),1,74
7820,( == 0 ( - ( + 0 ( - 12 ( * ( max ( min v0 3 ) 2 ) 4 ) ) ) 1 ) ),0,82
7821,( >= ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),1,82
7822,( == ( max ( min ( max ( / ( - 13 v0 ) 4 ) 0 ) ( / ( + v1 21 ) 4 ) ) ( + ( / ( min ( - 2006 v0 ) ( + v1 14 ) ) 4 ) 1 ) ) ( max ( min ( max ( / ( - 13 v0 ) 4 ) 0 ) ( / ( + v1 21 ) 4 ) ) ( + ( / ( min ( - 2006 v0 ) ( + v1 14 ) ) 4 ) 1 ) ) ),1,103
7823,( >= ( - ( max ( min v0 11 ) -496 ) 13 ) ( - ( + ( - ( max ( min v0 11 ) -496 ) 13 ) ( - 15 ( max ( min v0 11 ) -496 ) ) ) 1 ) ),0,97
7824,( == ( min ( + ( * v0 36 ) ( + ( * v1 72 ) ( + v2 v3 ) ) ) ( + ( + v2 v3 ) 104 ) ) ( min ( + ( * v0 36 ) ( + ( * v1 72 ) ( + v2 v3 ) ) ) ( + ( + v2 v3 ) 104 ) ) ),1,76
7825,( == ( - v0 ( * v1 64 ) ) ( - v0 ( * v1 64 ) ) ),1,29
7826,( == ( / ( + v0 256 ) 252 ) ( / ( + v0 256 ) 252 ) ),1,22
7827,( == ( + ( + ( * v0 128 ) v1 ) ( + ( * v2 4 ) v3 ) ) ( + ( + ( * v0 128 ) v1 ) ( + ( * v2 4 ) v3 ) ) ),1,41
7828,( == ( min ( + ( * v0 1008 ) 993 ) v1 ) ( min ( + ( * v0 1008 ) 993 ) v1 ) ),1,73
7829,( == ( - ( min ( - ( + v0 v1 ) ( * v2 1000 ) ) ( + ( + ( min ( * v3 508 ) 502 ) v1 ) 498 ) ) ( + ( * v3 508 ) ( + ( * v4 4 ) v1 ) ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 1000 ) ) ( + ( + ( min ( * v3 508 ) 502 ) v1 ) 498 ) ) ( + ( * v3 508 ) ( + ( * v4 4 ) v1 ) ) ) ),1,95
7830,( == ( min ( - v0 ( * v1 126 ) ) ( + 116 3 ) ) ( min ( - v0 ( * v1 126 ) ) ( + 116 3 ) ) ),1,64
7831,( < ( - ( + ( + ( * v0 34 ) v1 ) v2 ) 3 ) ( - ( + ( + ( * v0 34 ) v1 ) ( + v2 1 ) ) 8 ) ),0,80
7832,( == ( - ( / v0 4 ) ( * v1 3 ) ) ( - ( / v0 4 ) ( * v1 3 ) ) ),1,50
7833,( == ( min ( - 250 ( * v0 16 ) ) ( + ( - v1 ( + ( * v0 16 ) ( * v2 251 ) ) ) 4 ) ) ( min ( - 250 ( * v0 16 ) ) ( + ( - v1 ( + ( * v0 16 ) ( * v2 251 ) ) ) 4 ) ) ),1,49
7834,( != v0 0 ),0,501
7835,( == ( max ( - -16 ( max ( min ( - v0 ( * v1 1008 ) ) 993 ) -14 ) ) ( - ( max ( min ( - ( * v1 1008 ) v0 ) 14 ) -993 ) 16 ) ) ( max ( - -16 ( max ( min ( - v0 ( * v1 1008 ) ) 993 ) -14 ) ) ( - ( max ( min ( - ( * v1 1008 ) v0 ) 14 ) -993 ) 16 ) ) ),1,95
7836,( >= ( - ( max ( min v0 11 ) -496 ) 13 ) ( - ( + ( - ( max ( min v0 11 ) -496 ) 13 ) ( - 15 ( max ( min v0 11 ) -496 ) ) ) 1 ) ),0,80
7837,( == ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( min ( max ( min v1 2010 ) 11 ) ( max ( min v1 2009 ) 10 ) ) ) ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( min ( max ( min v1 2010 ) 11 ) ( max ( min v1 2009 ) 10 ) ) ) ),1,82
7838,( == ( min ( max ( - ( / ( + v0 7 ) 4 ) ( / v1 4 ) ) -1 ) ( + v2 2 ) ) ( min ( max ( - ( / ( + v0 7 ) 4 ) ( / v1 4 ) ) -1 ) ( + v2 2 ) ) ),1,68
7839,( == ( + ( min ( * v0 4 ) 46 ) ( + ( * v1 32 ) ( + v2 v3 ) ) ) ( + ( min ( * v0 4 ) 46 ) ( + ( * v1 32 ) ( + v2 v3 ) ) ) ),1,64
7840,( == ( + -116 ( * v0 4 ) ) ( + -116 ( * v0 4 ) ) ),1,25
7841,( >= ( - ( + ( + v0 v1 ) v2 ) 2 ) ( + ( + ( + ( + ( - v0 1 ) v1 ) v2 ) 1 ) 1 ) ),0,80
7842,( <= ( max ( + ( min ( min ( min ( - ( / ( - ( min ( + v1 v2 ) 2000 ) v3 ) 128 ) 1 ) ( / ( - ( - ( min ( + v1 v2 ) 2000 ) v3 ) 1 ) 128 ) ) ( / ( - 1872 v3 ) 128 ) ) ( - ( + 0 2 ) 1 ) ) 1 ) ( min ( max ( max ( max ( - 0 ( / v3 128 ) ) ( / ( - 0 v3 ) 128 ) ) ( max ( / ( + ( - v2 v3 ) 127 ) 128 ) ( - 0 ( / v3 128 ) ) ) ) 0 ) ( + 2 0 ) ) ) ( min ( max ( max ( max ( - 0 ( / v3 128 ) ) ( / ( - 0 v3 ) 128 ) ) ( max ( / ( + ( - v2 v3 ) 127 ) 128 ) ( - 0 ( / v3 128 ) ) ) ) 0 ) ( + 2 0 ) ) ),0,3878
7843,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( + ( * v0 16 ) v1 ) ) 2 ) ( - ( + ( * v0 16 ) v1 ) 2 ) ) ) ( >= ( - ( + 3 ( + ( + ( * v0 16 ) v1 ) 12 ) ) 2 ) ( + ( + ( * v0 16 ) v1 ) 13 ) ) ) ( <= 0 0 ) ) ( >= ( - 256 1 ) ( - 256 1 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),1,179
7844,( == ( * ( / ( * v0 -128 ) 8 ) 8 ) ( * v0 -128 ) ),1,34
7845,( == ( min ( + ( * v0 4 ) ( + ( * v1 508 ) v2 ) ) ( + v3 11 ) ) ( min ( + ( * v0 4 ) ( + ( * v1 508 ) v2 ) ) ( + v3 11 ) ) ),1,55
7846,( == ( - ( min ( + ( min ( * v0 8 ) 118 ) v1 ) ( + ( - ( + v2 v1 ) ( * v3 126 ) ) 2 ) ) ( + ( * v0 8 ) ( + ( * v4 4 ) v1 ) ) ) ( - ( min ( + ( min ( * v0 8 ) 118 ) v1 ) ( + ( - ( + v2 v1 ) ( * v3 126 ) ) 2 ) ) ( + ( * v0 8 ) ( + ( * v4 4 ) v1 ) ) ) ),1,86
7847,( == ( * ( / ( * v0 -128 ) 8 ) 8 ) ( * v0 -128 ) ),1,26
7848,( == ( + ( min ( * v0 72 ) 71 ) ( + ( min ( * v1 125 ) ( - v2 125 ) ) v3 ) ) ( + ( min ( * v0 72 ) 71 ) ( + ( min ( * v1 125 ) ( - v2 125 ) ) v3 ) ) ),1,74
7849,( == ( min ( * v0 1000 ) ( - v1 1000 ) ) ( min ( * v0 1000 ) ( - v1 1000 ) ) ),1,30
7850,( == ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( / v1 4 ) v2 ) ) ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( / v1 4 ) v2 ) ) ),1,62
7851,( == ( - v0 ( * ( / v1 5 ) 672 ) ) ( - v0 ( * ( / v1 5 ) 672 ) ) ),1,38
7852,( == ( + ( / v0 4 ) ( * v1 32 ) ) ( + ( / v0 4 ) ( * v1 32 ) ) ),1,34
7853,( == ( * ( / ( max ( min ( + ( * v1 -1000 ) ( + ( * v2 -1000 ) v3 ) ) 1000 ) 0 ) 4 ) 4 ) ( max ( min ( + ( * v1 -1000 ) ( + ( * v2 -1000 ) v3 ) ) 1000 ) 0 ) ),0,1744
7854,( == ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),0,1096
7855,( == ( + ( max ( - ( * v0 63 ) v1 ) -63 ) ( * v2 4 ) ) ( + ( max ( - ( * v0 63 ) v1 ) -63 ) ( * v2 4 ) ) ),1,41
7856,( >= ( / ( + v0 v1 ) 4 ) ( + ( + ( / ( + ( - v0 1 ) v1 ) 4 ) 1 ) 1 ) ),0,141
7857,( != ( / ( + v0 63 ) 64 ) 0 ),0,618
7858,( != ( / ( + v0 267 ) 250 ) 0 ),0,578
7859,( < ( + ( * v0 5 ) v1 ) ( + ( * v0 5 ) ( + v1 1 ) ) ),1,49
7860,( == ( / ( + v0 15 ) 672 ) ( - ( + ( / ( + v0 15 ) 672 ) ( / ( + ( % ( + v0 15 ) 672 ) 671 ) 672 ) ) 1 ) ),0,1177
7861,( == ( / ( + v0 1029 ) 1012 ) ( / ( + v0 1029 ) 1012 ) ),1,25
7862,( == ( + ( / ( + v0 10 ) 126 ) ( / ( + ( % ( + v0 10 ) 126 ) 125 ) 126 ) ) ( + ( / ( + v0 10 ) 126 ) ( / ( + ( % ( + v0 10 ) 126 ) 125 ) 126 ) ) ),1,50
7863,( == ( - ( min ( - ( + v0 v1 ) ( * v2 252 ) ) ( + v1 252 ) ) ( + ( * v3 4 ) ( + ( * v4 64 ) v1 ) ) ) ( - ( min ( - ( + v0 v1 ) ( * v2 252 ) ) ( + v1 252 ) ) ( + ( * v3 4 ) ( + ( * v4 64 ) v1 ) ) ) ),1,68
7864,( == ( max ( / ( + ( min ( min ( - v0 ( * v1 16 ) ) ( + ( * v1 -16 ) v0 ) ) 6 ) 18 ) 4 ) ( + ( max v2 -1 ) 1 ) ) ( max ( / ( + ( min ( min ( - v0 ( * v1 16 ) ) ( + ( * v1 -16 ) v0 ) ) 6 ) 18 ) 4 ) ( + ( max v2 -1 ) 1 ) ) ),1,84
7865,( == ( min ( + ( min ( + ( * v0 1004 ) 997 ) v1 ) v2 ) ( + ( + ( * v3 508 ) ( + ( * v0 1004 ) v2 ) ) 496 ) ) ( min ( + ( min ( + ( * v0 1004 ) 997 ) v1 ) v2 ) ( + ( + ( * v3 508 ) ( + ( * v0 1004 ) v2 ) ) 496 ) ) ),1,74
7866,( == ( - v0 ( * ( + ( * v1 63 ) v2 ) 4 ) ) ( - v0 ( * ( + ( * v1 63 ) v2 ) 4 ) ) ),1,38
7867,( == ( + ( * v0 3 ) ( + ( * v1 64 ) v2 ) ) ( + ( * v0 3 ) ( + ( * v1 64 ) v2 ) ) ),1,39
7868,( == ( min ( + ( * v0 128 ) 128 ) v1 ) ( min ( + ( * v0 128 ) 128 ) v1 ) ),1,37
7869,( == ( / ( + v0 10 ) 1008 ) ( - ( + ( / ( + v0 10 ) 1008 ) ( / ( + ( % ( + v0 10 ) 1008 ) 1007 ) 1008 ) ) 1 ) ),0,1126
7870,( < ( + v0 v1 ) ( + ( + v0 1 ) v1 ) ),1,36
7871,( == ( / ( + v0 15 ) 672 ) ( - ( + ( / ( + v0 15 ) 672 ) ( / ( + ( % ( + v0 15 ) 672 ) 671 ) 672 ) ) 1 ) ),0,1168
7872,( == ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( / v1 4 ) v2 ) ) ( - ( / ( + ( + v0 v1 ) 31 ) 4 ) ( + ( / v1 4 ) v2 ) ) ),1,49
7873,( == ( min ( + ( + ( * v0 36 ) v1 ) 21 ) v2 ) ( min ( + ( + ( * v0 36 ) v1 ) 21 ) v2 ) ),1,41
7874,( == ( + ( * v0 1004 ) ( + ( * v1 3 ) v2 ) ) ( + ( * v0 1004 ) ( + ( * v1 3 ) v2 ) ) ),1,54
7875,( == ( min ( * v0 4 ) ( + v1 14 ) ) ( min ( * v0 4 ) ( + v1 14 ) ) ),1,29
7876,( != v0 0 ),0,319
7877,( >= ( + ( max v0 4 ) 17 ) 0 ),1,29
7878,( == ( min ( + ( * v0 63 ) 63 ) v1 ) ( min ( + ( * v0 63 ) 63 ) v1 ) ),1,35
7879,( == ( - 14 ( - ( * v0 126 ) v1 ) ) ( - 14 ( - ( * v0 126 ) v1 ) ) ),1,53
7880,( == ( - v0 ( * v1 128 ) ) ( - v0 ( * v1 128 ) ) ),1,34
7881,( == ( min ( + ( * v0 252 ) 242 ) v1 ) ( min ( + ( * v0 252 ) 242 ) v1 ) ),1,46
7882,( == ( min ( + ( * v0 126 ) 116 ) v1 ) ( min ( + ( * v0 126 ) 116 ) v1 ) ),1,40
7883,( == ( * ( / ( * ( % v0 ( / ( + v1 78 ) 64 ) ) -64 ) 32 ) 32 ) ( * ( % v0 ( / ( + v1 78 ) 64 ) ) -64 ) ),1,49
7884,( == ( + ( max ( - ( * v0 128 ) v1 ) -128 ) ( * v2 4 ) ) ( + ( max ( - ( * v0 128 ) v1 ) -128 ) ( * v2 4 ) ) ),1,38
7885,( == ( min ( + ( * v0 504 ) 494 ) v1 ) ( min ( + ( * v0 504 ) 494 ) v1 ) ),1,47
7886,( == ( / ( + v0 31 ) 32 ) ( / ( + v0 31 ) 32 ) ),1,25
