 (max(((v0*4) + v1)*4, ((min(((v2 + v3)/4) + (((v4*4) + v0)*4), v5)*4) + v6) + 16) == max(((v0*4) + v1)*4, ((min(((v2 + v3)/4) + (((v4*4) + v0)*4), v5)*4) + v6) + 16));1;113
 ((max(v0, 21) + (v1*4)) == (max(v0, 21) + (v1*4)));1;34
 (((v0*1012) + (min(v1, 2007) + (v2*4))) == ((v0*1012) + (min(v1, 2007) + (v2*4))));1;46
 (((((v0 + v1) + 7)/4) - ((v1/4) + (v2*32))) == ((((v0 + v1) + 7)/4) - ((v1/4) + (v2*32))));1;73
 (((v0*508) + ((((min(v1, 985) + v2) + 7)/8)*8)) == ((v0*508) + ((((min(v1, 985) + v2) + 7)/8)*8)));1;44
 (min(((((v0*2) + v1)*250) + ((v2*1000) + v3)) + 250, v4 + v3) == min(((((v0*2) + v1)*250) + ((v2*1000) + v3)) + 250, v4 + v3));1;66
 (((min((((v0 + v1) + -1)/63) - (v2*2), (v1/63) + 1)*-8) + (((v1/63)*8) + (v3*7))) == ((min((((v0 + v1) + -1)/63) - (v2*2), (v1/63) + 1)*-8) + (((v1/63)*8) + (v3*7))));1;45
 ((min((v0 + 184)/63, (((v1 + v0) + -1)/63) - (v2*4)) - ((v0 + -5)/63)) == (min((v0 + 184)/63, (((v1 + v0) + -1)/63) - (v2*4)) - ((v0 + -5)/63)));1;81
 ((-12 - max(v0, -11)) >= (((-12 - max(v0, -11)) + (max(v0, -11) + 17)) - 1));0;63
 ((v0 + -5) == (((v0 + -5) + ((0*8) + 8)) - 1));0;42
 (min(((v0*64) + v1) + 63, v2) == min(((v0*64) + v1) + 63, v2));1;46
 ((((((v0 + v1) + -1)/17) - (v2*8)) - (v1/17)) == (((((v0 + v1) + -1)/17) - (v2*8)) - (v1/17)));1;62
 ((((max(min((((v0 + v1) + 62)/63)*8, 243), -6) - max(min((v1/63)*8, 258), 9)) + 143)/128) == (((max(min((((v0 + v1) + 62)/63)*8, 243), -6) - max(min((v1/63)*8, 258), 9)) + 143)/128));1;242
 (((v0*4) + (max(v1*16, -4) + v2)) == ((v0*4) + (max(v1*16, -4) + v2)));1;54
 (min(max(v0, 249), v1 + 15) == min(max(v0, 249), v1 + 15));1;67
 (min(((v0 + v1) + -1)/65, v2 + 5) == min(((v0 + v1) + -1)/65, v2 + 5));1;49
 (min((v0*3) + ((v1/63)*8), v2 + 4) == min((v0*3) + ((v1/63)*8), v2 + 4));1;231
 (((v0 % 1005) + 1004) >= 0);1;20
 ((max(min(((v0 + v1) + 1)/2, 999), 0) - ((v2*2) + v3)) == (max(min(((v0 + v1) + 1)/2, 999), 0) - ((v2*2) + v3)));1;78
 (v0 != 0);0;285
 ((((v0*2) + v1)*2) == (((((v0*2) + v1)*2) + 2) - 1));0;42
 (max((min(v0, 125) + 3)/4, min(v1, 125)/4) == max((min(v0, 125) + 3)/4, min(v1, 125)/4));1;75
 (((((((uint1)1 && ((0 + v0) <= (0 + v0))) && ((3 + v0) >= (((4 + 0) - 1) + v0))) && ((((v1*4) + v2) + 0) <= (((v1*4) + v2) + 0))) && ((((v1*4) + v2) + ((4 + 0) - 1)) >= (((v1*4) + v2) + ((4 + 0) - 1)))) && (v3 <= v3)) && (v3 >= v3));1;144
 (max(min(min(min(999, min((v1 + v2)/2, 1000) + -1), min(((v1 + v2) + -1)/2, 999)), ((((v3 + v4)*8) + 1) + 8) - 1) + 1, min(max(max(0, max((v2 + 1)/2, 0)), ((v3 + v4)*8) + 1), 8 + (((v3 + v4)*8) + 1))) <= min(max(max(0, max((v2 + 1)/2, 0)), ((v3 + v4)*8) + 1), 8 + (((v3 + v4)*8) + 1)));0;2539
 (max(min(min(min((((v2 + v3)/4) - (((v4*4) + v5)*16)) + -1, ((v1 - ((v4*4) + v5))*16) + 1), ((min((v1*64) + 6, v2 + v3) + -1)/4) - (((v4*4) + v5)*16)), (0 + ((min(v6 - v5, 3)*16) + 3)) - 1) + 1, min(max((((v3 + -1)/4) - (((v4*4) + v5)*16)) + 1, 0), ((min(v6 - v5, 3)*16) + 3) + 0)) <= min(max((((v3 + -1)/4) - (((v4*4) + v5)*16)) + 1, 0), ((min(v6 - v5, 3)*16) + 3) + 0));0;4145
 (max(min(max((264 - max(max(min((v0*19) + ((v1/32)*4), (min(((v2 + v1) + 127)/32, 66)*4) + 17), 32)*8, (v3*8) + 259))/4, 0), (270 - max((max(min(v4, 281), 32) - v3)*8, 259))/4), min(min(2257 - max(max(min((v0*19) + ((v1/32)*4), (min(((v2 + v1) + 127)/32, 66)*4) + 17), 32)*8, (v3*8) + 259), 266 - max((max(min(v4, 281), 32) - v3)*8, 259))/4, 65 - (max((max(min((v0*19) + ((v1/32)*4), (min(((v2 + v1) + 127)/32, 66)*4) + 17), 32) - v3)*8, 259)/4)) + 1) == max(min(max((264 - max(max(min((v0*19) + ((v1/32)*4), (min(((v2 + v1) + 127)/32, 66)*4) + 17), 32)*8, (v3*8) + 259))/4, 0), (270 - max((max(min(v4, 281), 32) - v3)*8, 259))/4), min(min(2257 - max(max(min((v0*19) + ((v1/32)*4), (min(((v2 + v1) + 127)/32, 66)*4) + 17), 32)*8, (v3*8) + 259), 266 - max((max(min(v4, 281), 32) - v3)*8, 259))/4, 65 - (max((max(min((v0*19) + ((v1/32)*4), (min(((v2 + v1) + 127)/32, 66)*4) + 17), 32) - v3)*8, 259)/4)) + 1));1;368
 ((((((((v0 + v1) + -1)/65) - (v1/65))*8) + 38)/31) == (((((((v0 + v1) + -1)/65) - (v1/65))*8) + 38)/31));1;69
 (min(max(max((((v0*16) + v1)*8) + -1, v2), v3 + v2), ((min(v4 - v1, 14) + ((v0*16) + v1))*8) + 19) == min(max(max((((v0*16) + v1)*8) + -1, v2), v3 + v2), ((min(v4 - v1, 14) + ((v0*16) + v1))*8) + 19));1;113
 ((((v0*32) + (v1 + v2)) + -1) == (((((v0*32) + (v1 + v2)) + -1) + 37) - 1));0;942
 ((((((((v0 + v1) + -1)/1000) - (v1/1000))*256) + 735)/208) == (((((((v0 + v1) + -1)/1000) - (v1/1000))*256) + 735)/208));1;60
 ((max(min(v0 + v1, 2003), 4) + (v2*4)) == (max(min(v0 + v1, 2003), 4) + (v2*4)));1;44
 (max(min(min((v0*288) + 285, v1) + v2, 1992) + 6, min((v0*288) + 285, v1) + v2) == max(min(min((v0*288) + 285, v1) + v2, 1992) + 6, min((v0*288) + 285, v1) + v2));1;98
 (min((((v0 + v1) + 64)/65)*8, ((v2*30) + ((v1/65)*8)) + 16) == min((((v0 + v1) + 64)/65)*8, ((v2*30) + ((v1/65)*8)) + 16));1;42
 (min(((v0 + v1) + 1)/2, v2 + 2) == min(((v0 + v1) + 1)/2, v2 + 2));1;58
 (((v0/4) + (v1*8)) == ((v0/4) + (v1*8)));1;77
 (-31 == ((-31 + (38 - max(min(v0*4, 38), 3))) - 1));0;94
 (min(max((v0/2)*2, v1), (((v0/2) + v2)*2) + 2) == min(max((v0/2)*2, v1), (((v0/2) + v2)*2) + 2));1;60
 ((((v0 + v1)/65) + (v2*2)) == (((v0 + v1)/65) + (v2*2)));1;47
 ((((v0*8) + 375)/33) != 0);0;445
 (((v0 + v1) + -4) >= ((((v0 - 1) + v1) + 2) + 1));0;62
 ((((418 - max(v0*84, 418))/8) + (v1*-4)) == (((418 - max(v0*84, 418))/8) + (v1*-4)));1;58
 (((((73 - max(v0*34, 35))/20)*20) + (v0*34)) == ((((73 - max(v0*34, 35))/20)*20) + (v0*34)));1;44
 (((((((uint1)1 && ((v0 + v1) <= (v0 + v1))) && ((v0 + v1) >= (v0 + v1))) && ((((((v2*63) + v3) + v4) + 0) + 8) <= ((((v2*63) + v3) + v4) + -10))) && ((((((v2*63) + v3) + v4) + 3) + 8) >= ((((v2*63) + v3) + v4) + 8))) && (0 <= ((0*4) + 0))) && (5 >= ((1*4) + 3)));0;219
 ((((((v0*2) + v1) + v2)*8) + -36) < (((((v0*2) + v1) + (v2 + 1))*8) + -43));1;98
 ((((((v0 + v1)*4) + v2)*8) + -192) >= (((((((v0 + v1)*4) + v2)*8) + -192) + 8) - 1));0;78
 (((((((v0 + v1) + -1)/8) - (v1/8))/32) + 1) == ((((((v0 + v1) + -1)/8) - (v1/8))/32) + 1));1;49
 (max(((v0 - ((v1*64) + v2)) + 9)/4, (((v0 - v2)/4) + (v1*-16)) + 3) == max(((v0 - ((v1*64) + v2)) + 9)/4, (((v0 - v2)/4) + (v1*-16)) + 3));1;78
 (min(max(max((((v0/63)*-2) + 34)/33, (137 - ((v0/63)*8))/132), 0), ((v1*8) + 144)/132) == min(max(max((((v0/63)*-2) + 34)/33, (137 - ((v0/63)*8))/132), 0), ((v1*8) + 144)/132));1;136
 ((max(min(v0, 64), -60) + -66) >= (((max(min(v0, 64), -60) + -66) + (70 - max(min(v0, 64), -60))) - 1));0;87
 (((max(min(v0 + v1, 5), -2)*8) + -45) == ((((max(min(v0 + v1, 5), -2)*8) + -45) + (49 - (max(min(v0 + v1, 5), -2)*8))) - 1));0;147
 (min((v0*500) + v1, min(v2 + v1, 2000) + -500) == min((v0*500) + v1, min(v2 + v1, 2000) + -500));1;43
 ((((v0 - v1) + 77)/66) != 0);0;451
 ((((max(min(v0 + v1, 1997), -2) - max(min(v1, 2006), 7)) + 1009)/1000) == (((max(min(v0 + v1, 1997), -2) - max(min(v1, 2006), 7)) + 1009)/1000));1;139
 ((v0 + (((v1/16) + v2)*4)) == (v0 + (((v1/16) + v2)*4)));1;492
 ((((((min((v0*32) + (min(v1/8, 4)*8), (min(min((v0*4) + (min(v1/8, 4) + -1), max(((v2 + v1) + 23)/8, 249)) + 3, (v0*4) + min(v1/8, 4))*8) + 12)/4)*4) + (min(((max((min((v0*-4) + (max(((v2 + v1) + 23)/8, 249) - min(v1/8, 4)), -1) + 5)/2, 0)*16) + (v0*32)) + (min(v1/8, 4)*8), (min(((max((min((v0*-4) + (max(((v2 + v1) + 23)/8, 249) - min(v1/8, 4)), -1) + 5)/2, 0)*2) + (v0*4)) + min(v1/8, 4), min((v0*4) + (min(v1/8, 4) + -1), max(((v2 + v1) + 23)/8, 249)) + 5)*8) + 12)*-1))/4)*4) == (((min((v0*32) + (min(v1/8, 4)*8), (min(min((v0*4) + (min(v1/8, 4) + -1), max(((v2 + v1) + 23)/8, 249)) + 3, (v0*4) + min(v1/8, 4))*8) + 12)/4)*4) + (min(((max((min((v0*-4) + (max(((v2 + v1) + 23)/8, 249) - min(v1/8, 4)), -1) + 5)/2, 0)*16) + (v0*32)) + (min(v1/8, 4)*8), (min(((max((min((v0*-4) + (max(((v2 + v1) + 23)/8, 249) - min(v1/8, 4)), -1) + 5)/2, 0)*2) + (v0*4)) + min(v1/8, 4), min((v0*4) + (min(v1/8, 4) + -1), max(((v2 + v1) + 23)/8, 249)) + 5)*8) + 12)*-1)));1;429
 ((((v0 + v1)*2) + -36) == (((((v0 + v1)*2) + -36) + ((max((((v2 + v3)/32) - v4)*2, 17)*-2) + 38)) - 1));0;220
 (((((v0/500) + v1)*16) - (((v0/500)*16) + v2)) == ((((v0/500) + v1)*16) - (((v0/500)*16) + v2)));1;48
 (min(((v0/4) + (v1*256)) + 245, v2) == min(((v0/4) + (v1*256)) + 245, v2));1;38
 (max(min((246 - v0)/4, (0 + 16) - 1) + 1, min(max(0 - (v0/4), 0), 16 + 0)) <= min(max(0 - (v0/4), 0), 16 + 0));0;832
 ((max(min(v0/63, 31), 0) + (v1*20)) == (max(min(v0/63, 31), 0) + (v1*20)));1;66
 (((max((v0*32) - max(min(min((v1/16)*8, 4) + v2, 990), -9), -20) + v3)*2) == ((max((v0*32) - max(min(min((v1/16)*8, 4) + v2, 990), -9), -20) + v3)*2));1;100
 (((max(min((v2*-12) + (max(min(min(((v3 + v4) + -33)/32, (v4/32) + (v5*2))*32, 1964), -35) - max(min(min(((v3 + v4) + -33)/32, (v4/32) + (v5*2))*32, 1999), 0)), -24), -36)/4)*4) == max(min((v2*-12) + (max(min(min(((v3 + v4) + -33)/32, (v4/32) + (v5*2))*32, 1964), -35) - max(min(min(((v3 + v4) + -33)/32, (v4/32) + (v5*2))*32, 1999), 0)), -24), -36));0;2192
 (((min(max(min((((v0 + v1) + -1)/125)*8, 113), -11), (max(min((v1/125)*8, 125), 1) + (v2*16)) + 3)*2) - min((max(min((v1/125)*8, 125), 1) + (v2*16))*2, 251)) == ((min(max(min((((v0 + v1) + -1)/125)*8, 113), -11), (max(min((v1/125)*8, 125), 1) + (v2*16)) + 3)*2) - min((max(min((v1/125)*8, 125), 1) + (v2*16))*2, 251)));1;143
 (max(((min((v0*125) + 125, v1) + v2) + v3) + 6, (v0*125) + v2) == max(((min((v0*125) + 125, v1) + v2) + v3) + 6, (v0*125) + v2));1;82
 (((((((v0 + v1) + 64)/65) - (v1/65))*2) + 5) == ((((((v0 + v1) + 64)/65) - (v1/65))*2) + 5));1;66
 (((((((uint1)1 && ((((0*4) + ((v0/8) + (v1*4))) + 0) <= (0 + ((v0/8) + (v1*4))))) && ((((0*4) + ((v0/8) + (v1*4))) + 3) >= (((4 + 0) - 1) + ((v0/8) + (v1*4))))) && (v2 <= v2)) && (v2 >= v2)) && (0 <= 0)) && (((50 + 0) - 1) >= ((50 + 0) - 1)));1;161
 ((((v0/63)*8) + ((v1*64) + ((((min((v1*-8) + ((((v2 + v0) + -1)/63) - (v0/63)), 7)*8) + 9)/33)*33))) == (((v0/63)*8) + ((v1*64) + ((((min((v1*-8) + ((((v2 + v0) + -1)/63) - (v0/63)), 7)*8) + 9)/33)*33))));1;106
 (max(((v0 - v1) + 13)/2, v2) == max(((v0 - v1) + 13)/2, v2));1;49
 ((max(min(((v0 + v1) + 1)*4, 1995), -4) - max(min(((v0 + v1) + 1)*4, 1998), -1)) == (max(min(((v0 + v1) + 1)*4, 1995), -4) - max(min(((v0 + v1) + 1)*4, 1998), -1)));1;273
 (((((((min(v0*125, v1 + -125) + v2) % 8) + 188)/8)*-2) + ((v3*18) + v4)) == ((((((min(v0*125, v1 + -125) + v2) % 8) + 188)/8)*-2) + ((v3*18) + v4)));1;89
 (((((((uint1)1 && (((max(v0*19, -6) + v1) + -1) <= (((((v0*19) + v1) + 0) + -5) + -2))) && ((((v0*19) + v1) + 17) >= (((((v0*19) + v1) + ((19 + 0) - 1)) + ((7 + -5) - 1)) + -2))) && (((0 + (v2/2)) + -7) <= ((0 + ((v2/2) + -5)) + -2))) && (((15 + ((v2/2) + 80)) + -7) >= ((15 + ((v2/2) + 65)) + -2))) && (0 <= 0)) && (0 >= 0));0;295
 ((((max(min((((v0 + v1) + 447)/32)*32, 1994), -5) - max(min((v1/32)*32, 2609), 610)) + 1615)/1000) == (((max(min((((v0 + v1) + 447)/32)*32, 1994), -5) - max(min((v1/32)*32, 2609), 610)) + 1615)/1000));1;235
 (min(0 - min(v0/8, 0), (min(((((v1 + v2) + -1)/8) - (v3*16)) - (v2/8), 15)/8) + 1) == min(0 - min(v0/8, 0), (min(((((v1 + v2) + -1)/8) - (v3*16)) - (v2/8), 15)/8) + 1));1;117
 (((v0*250) + (((v1*32) - max(1 - (v2*16), max((v1*32) + ((v3*128) + ((v4/2) + ((v0*250) - min(((v5 + v4) + -1)/2, ((v4/2) + (min((min((v0*-250) + v6, 249)/4)*4, 246) + (v0*250))) + 3)))), -31) + 2)) + ((v4/2) + (v3*128)))) == ((v0*250) + (((v1*32) - max(1 - (v2*16), max((v1*32) + ((v3*128) + ((v4/2) + ((v0*250) - min(((v5 + v4) + -1)/2, ((v4/2) + (min((min((v0*-250) + v6, 249)/4)*4, 246) + (v0*250))) + 3)))), -31) + 2)) + ((v4/2) + (v3*128)))));1;223
 (min((v0*4) + v1, (v2*16) + 914) == min((v0*4) + v1, (v2*16) + 914));1;44
 (min(max(v0, 0), ((v1*4) + v2) + 3) == min(max(v0, 0), ((v1*4) + v2) + 3));1;44
 (min(((v0 + v1) + 116)/8, (((v0 + v1)/8) + (v2*4)) + -5) == min(((v0 + v1) + 116)/8, (((v0 + v1)/8) + (v2*4)) + -5));1;62
 ((v0 + 1) < (min(max((v0 + 1) + 5, v1), (v0 + 1) + 3) + -4));0;98
 (min(min(v0, 1963) + 37, (v1*4) + v0) == min(min(v0, 1963) + 37, (v1*4) + v0));1;58
 (min(((v0*128) + v1) + 128, (v2/2) + v3) == min(((v0*128) + v1) + 128, (v2/2) + v3));1;63
 (((v0 + 82)/64) == ((v0 + 82)/64));1;27
 (min((((v0 + v1) + 23)/2) - (v1/2), v2 + 5) == min((((v0 + v1) + 23)/2) - (v1/2), v2 + 5));1;54
 ((max(min(((v0*12) + v1)*8, 2044), 45) + (v2*4)) == (max(min(((v0*12) + v1)*8, 2044), 45) + (v2*4)));1;78
 (0 == ((0 + ((min(((((v0 + v1) + -1)/63) - (v2*4)) - (v1/63), 3)*32) + 5)) - 1));0;138
 ((((-471 - v0)/4) + (v1*2)) == (((-471 - v0)/4) + (v1*2)));1;56
 ((max(min(v0 + v1, 3004), 1005) + (v2*4)) == (max(min(v0 + v1, 3004), 1005) + (v2*4)));1;39
 ((((v0*-96)/4)*4) == (v0*-96));1;34
 (((((((v0*250) + ((v1 + v2)/2))/31)*-62)/2)*2) == ((((v0*250) + ((v1 + v2)/2))/31)*-62));1;57
 ((((((max(((v0 + v1) + 7)/8, 255)/16) - (min(v1/8, 0)/16))*8) + 37)/20) >= 0);1;84
 (((((((v0 + v1) + -1)/8) - (v1/8))/16) + 1) == ((((((v0 + v1) + -1)/8) - (v1/8))/16) + 1));1;58
 ((min((((v0 + v1) + 1)/2) - (v2*64), (v1/2) + 63) - ((v1/2) + (v3*4))) == (min((((v0 + v1) + 1)/2) - (v2*64), (v1/2) + 63) - ((v1/2) + (v3*4))));1;72
 ((((((v0 + v1) + 249)/250)*32) - ((v2*156) + ((v1/250)*32))) == (((((v0 + v1) + 249)/250)*32) - ((v2*156) + ((v1/250)*32))));1;75
 ((min((v0/65)*8, ((((v0/65) + v1)*8) - (v2*12)) + 8) - ((((v0/65)*2) + v3)*4)) == (min((v0/65)*8, ((((v0/65) + v1)*8) - (v2*12)) + 8) - ((((v0/65)*2) + v3)*4)));1;108
 (min(((v0 + v1) + 7)/8, ((v1/8) + ((v2/63)*63)) + 62) == min(((v0 + v1) + 7)/8, ((v1/8) + ((v2/63)*63)) + 62));1;58
 ((min(v0/8, 4) + (v1*12)) == (min(v0/8, 4) + (v1*12)));1;37
 (min(max(min(((v0 + v1) + 129)/2, 999), 0), v2 + 15) == min(max(min(((v0 + v1) + 129)/2, 999), 0), v2 + 15));1;107
 (((v0 + v1)*8) >= (((((v0 - 1) + v1)*8) + 7) + 1));1;68
 (max((v0/8)*8, (v1*8) + 3) == max((v0/8)*8, (v1*8) + 3));1;43
 (min(max(max(((v0 - v1) + 3)/4, min(min(((21 - v1)/4) + (v2*2), (((v3 + v0) - v1)/4) + -1), ((min((v2*8) + 22, v3 + v0) - v1) + -1)/4) + 1), 0), v4) == min(max(max(((v0 - v1) + 3)/4, min(min(((21 - v1)/4) + (v2*2), (((v3 + v0) - v1)/4) + -1), ((min((v2*8) + 22, v3 + v0) - v1) + -1)/4) + 1), 0), v4));1;180
 (((((v0*32) + v1) + v2) + -5) < ((((v0*32) + (v1 + 1)) + v2) + -17));0;74
 ((min(v0*8, 1980) - max(min(v1*8, 2003), 4)) == (min(v0*8, 1980) - max(min(v1*8, 2003), 4)));1;67
 (max(((((v0*4) + v1)*4) + v2)*8, ((v3*8) + v4) + 20) == max(((((v0*4) + v1)*4) + v2)*8, ((v3*8) + v4) + 20));1;38
 (0 == ((0 + ((max(min(v0, 1), -1)*2) + 2)) - 1));0;102
 (((((v0 + v1) + -1)/17) - ((v2*15) + v3)) == ((((v0 + v1) + -1)/17) - ((v2*15) + v3)));1;45
 (((max(min((v0*-48) + ((max(min(v2/2, 999), 0) + v1) - max(min(v2/2, 999), 0)), 44), -6)/2)*2) == max(min((v0*-48) + ((max(min(v2/2, 999), 0) + v1) - max(min(v2/2, 999), 0)), 44), -6));0;681
 (0 == ((0 + ((((v0 + v1) % 8) + 156)/32)) - 1));0;69
 (min((((v0 + v1) + 11)/2)*2, ((v2*127) + ((v1/2)*2)) + 111) == min((((v0 + v1) + 11)/2)*2, ((v2*127) + ((v1/2)*2)) + 111));1;77
 (((v0/15) + 1) != 0);0;316
 (min(max(min(v0, 999), 0), ((v1*4) + v2) + 3) == min(max(min(v0, 999), 0), ((v1*4) + v2) + 3));1;78
 (max((min(v0 - v1, 17) + 61)/3, 0) >= ((max((min(v0 - v1, 17) + 61)/3, 0) + ((max(min(v0 - v1, 17)/3, -21) - max((min(v0 - v1, 17) + 61)/3, 0)) + 21)) - 1));0;1149
 (min(max((1090 - ((v0/63)*64))/1046, 0), ((v1*64) + 1152)/1046) == min(max((1090 - ((v0/63)*64))/1046, 0), ((v1*64) + 1152)/1046));1;79
 ((((v0*-12) + ((((v1 + v2) + 7)/8) - (v3*84))) - (v2/8)) == (((v0*-12) + ((((v1 + v2) + 7)/8) - (v3*84))) - (v2/8)));1;66
 (max(v0*32, ((v0 + v1)*32) + 3) == max(v0*32, ((v0 + v1)*32) + 3));1;64
 (((v0/2) + (((v1/8)*501) - (((v2 + v0) + 1)/2))) == ((v0/2) + (((v1/8)*501) - (((v2 + v0) + 1)/2))));1;67
 (((v0*8) + -3) == ((((v0*8) + -3) + 11) - 1));0;55
 ((v0 - (v1*16)) == (v0 - (v1*16)));1;102
 (min(((v0 + v1) + 314)/65, v2 + 1) == min(((v0 + v1) + 314)/65, v2 + 1));1;45
 (min(((v0 + v1) + 3)/4, v2 + 35) == min(((v0 + v1) + 3)/4, v2 + 35));1;45
 (min(((v0 + v1) + 63)/8, v2 + 14) == min(((v0 + v1) + 63)/8, v2 + 14));1;68
 (((v0 + 6)/4) != 0);0;1406
 ((((max(min(max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0), min((min(v4*125, v5 + -125) + v3)/8, 249) + ((max(((max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0) - min((min(v4*125, v5 + -125) + v3)/8, 249)) + -7)/8, -1)*8) + 3))*8, ((min((min(v4*125, v5 + -125) + v3)/8, 249)*8) + (max(((max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0) - min((min(v4*125, v5 + -125) + v3)/8, 249)) + -7)/8, -1)*64)) + 14)*-1)/4)*4) == (max(min(max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0), min((min(v4*125, v5 + -125) + v3)/8, 249) + ((max(((max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0) - min((min(v4*125, v5 + -125) + v3)/8, 249)) + -7)/8, -1)*8) + 3))*8, ((min((min(v4*125, v5 + -125) + v3)/8, 249)*8) + (max(((max((min(v4*125, v5 + -125) + (v3 + 124))/8, 0) - min((min(v4*125, v5 + -125) + v3)/8, 249)) + -7)/8, -1)*64)) + 14)*-1));0;3978
 ((((v0/63)*8) + ((v1*64) + ((((min((v1*-8) + ((((v2 + v0) + -1)/63) - (v0/63)), 7)*8) + 9)/33)*33))) == (((v0/63)*8) + ((v1*64) + ((((min((v1*-8) + ((((v2 + v0) + -1)/63) - (v0/63)), 7)*8) + 9)/33)*33))));1;113
 ((((v0 - v1)/128) + 1) == (((v0 - v1)/128) + 1));1;24
 (((v0 + v1) + -11) >= ((((v0 + v1) + -11) + 3) - 1));0;61
 (max((min((((v0 + v1) + 7)/8) - (v1/8), v2 + 1) + 11)/12, max(v3/12, -1) + 1) == max((min((((v0 + v1) + 7)/8) - (v1/8), v2 + 1) + 11)/12, max(v3/12, -1) + 1));1;96
 (((((v0*64) + v1) + v2) + 4) < ((((v0*64) + v1) + (v2 + 1)) + -2));0;87
 (((((v0*1002) + v1) + v2) + -2) < ((((v0*1002) + v1) + (v2 + 1)) + -8));0;99
 (min((((v0 + v1) + 194)/65) - (v1/65), v2 + 3) == min((((v0 + v1) + 194)/65) - (v1/65), v2 + 3));1;47
 (((max(min((v1*-12) + ((v2*-24) + v3), -488), -500)/4)*4) == max(min((v1*-12) + ((v2*-24) + v3), -488), -500));0;977
 ((v0 - ((max(min(v1/8, 249), 0)/8)*8)) == (v0 - ((max(min(v1/8, 249), 0)/8)*8)));1;73
 (min(max(min(((v0 + v1) + 7)/8, 249), 0)*8, (max(min(v1/8, 249), 0)*8) + 989) == min(max(min(((v0 + v1) + 7)/8, 249), 0)*8, (max(min(v1/8, 249), 0)*8) + 989));1;103
 (max(-734 - (v0*128), (v0*128) + 176) >= 0);0;509
 ((max(min(v0 + v1, 1997), 1) - ((((v2*63) + v3)*4) + v4)) == (max(min(v0 + v1, 1997), 1) - ((((v2*63) + v3)*4) + v4)));1;68
 (((v0*32) + ((v1*64) + ((v2*128) + (max(v3, 0) + (v4*4))))) == ((v0*32) + ((v1*64) + ((v2*128) + (max(v3, 0) + (v4*4))))));1;61
 ((min(v0*8, ((min(v1 + 9, v0)*8) - (v2*20)) + 16) - (((v0*2) + v3)*4)) == (min(v0*8, ((min(v1 + 9, v0)*8) - (v2*20)) + 16) - (((v0*2) + v3)*4)));1;98
 (max(min(min(min(min(((v1 + v2)/8) + -1, ((v1 + v2)/8) + -1), ((v1 + v2) + -1)/8), ((v1 + v2) + -1)/8), (((v3*8) + -2) + 8) - 1) + 1, min(max((v2 + 7)/8, (v3*8) + -2), 8 + ((v3*8) + -2))) <= min(max((v2 + 7)/8, (v3*8) + -2), 8 + ((v3*8) + -2)));0;1764
 ((((v0/6)*305) + (v1*8)) == (((v0/6)*305) + (v1*8)));1;44
 ((max(min((v0/32)*32, 2044), 45) + (v1*1000)) == (max(min((v0/32)*32, 2044), 45) + (v1*1000)));1;65
 (((v0*4) + v1) == ((((v0*4) + v1) + (63 - max(v0*4, 59))) - 1));0;146
 (min(((((v0 + v1) + -1)/32) - (v1/32)) + -31, v2) == min(((((v0 + v1) + -1)/32) - (v1/32)) + -31, v2));1;75
 ((((v0 + v1)/4) + 1) < (((v0 + 1) + v1)/4));0;67
 (max(min(max(((v0 - v1) + 3)/4, 0), ((v2 - v1)/4) + 2), (min(min(v3 + v0, v2 + 8), min(v2 + 4, v3 + v0) + 3) - v1)/4) == max(min(max(((v0 - v1) + 3)/4, 0), ((v2 - v1)/4) + 2), (min(min(v3 + v0, v2 + 8), min(v2 + 4, v3 + v0) + 3) - v1)/4));1;141
 (min(v0 - (v1*1008), 996 + 503) == min(v0 - (v1*1008), 996 + 503));1;53
 (((v0 + 30)/23) != 0);0;380
 ((((v0 - (((max(min(v1, 2002), 3) + -3)/16)*16)) + 265)/252) == (((v0 - (((max(min(v1, 2002), 3) + -3)/16)*16)) + 265)/252));1;82
 (min(((((v0*124) + v1)*2) + v2)*4, v3 + 551) == min(((((v0*124) + v1)*2) + v2)*4, v3 + 551));1;80
 (((((((uint1)1 && (((0 + (min(v0, 8) + v1)) + -8) <= (((0*4) + ((min(v0, 8) + v1) + -8)) + 0))) && (((15 + (((((min(((((max(v0, 4) + 7)/8)*8) + (min(v0, 4) + v1)) + -4, v0 + v1) - (min(v0, 8) + v1)) + 7)/16)*16) + (min(v0, 8) + v1))) + -8) >= (((1*4) + (min(((((max(v0, 4) + -1)/8)*8) + (min(v0, 4) + v1)) + 4, v0 + v1) + -8)) + 3))) && (((min(v2*16, 110) + ((v3*2) + v4)) + v5) <= ((min(v2*16, 110) + ((v3*2) + v4)) + v5))) && (((min(v2*16, 110) + ((v3*2) + v4)) + v5) >= ((min(v2*16, 110) + ((v3*2) + v4)) + v5))) && (0 <= 0)) && (2 >= 2));0;2839
