ID,Expression,HalideResult,HalideTime
4476,( >= ( / ( + v0 6 ) 252 ) ( - ( + ( / ( + v0 6 ) 252 ) ( / ( + ( % ( + v0 6 ) 252 ) 255 ) 252 ) ) 1 ) ),0,377
4477,( == ( - ( - v0 ( / v1 32 ) ) 3 ) ( - ( - v0 ( / v1 32 ) ) 3 ) ),1,49
4478,( == ( + ( * v0 8 ) ( + ( * v1 64 ) ( + ( / v2 4 ) v3 ) ) ) ( + ( * v0 8 ) ( + ( * v1 64 ) ( + ( / v2 4 ) v3 ) ) ) ),1,58
4479,( == ( / ( + ( - ( / ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) 8 ) ( / ( max ( min ( / v1 8 ) 249 ) 0 ) 8 ) ) 5 ) 4 ) ( / ( + ( - ( / ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) 8 ) ( / ( max ( min ( / v1 8 ) 249 ) 0 ) 8 ) ) 5 ) 4 ) ),1,110
4480,( == ( + ( max ( min v0 1329 ) 330 ) ( min ( * v1 2 ) ( + v2 340 ) ) ) ( + ( max ( min v0 1329 ) 330 ) ( min ( * v1 2 ) ( + v2 340 ) ) ) ),1,59
4481,( == ( - ( * ( + ( * ( / v0 63 ) 2 ) v1 ) 32 ) 40 ) ( - ( + ( - ( * ( + ( * ( / v0 63 ) 2 ) v1 ) 32 ) 40 ) ( + ( * v2 8 ) 32 ) ) 1 ) ),0,123
4482,( >= ( - v0 9 ) ( - ( + ( - v0 9 ) ( + ( min ( + ( min ( - ( * ( - ( * ( / ( + ( + v1 v2 ) 62 ) 63 ) 4 ) v3 ) 2 ) v4 ) -9 ) v5 ) -15 ) 16 ) ) 1 ) ),1,200
4483,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 188 ) 63 ) ( / v1 63 ) ) 15 ) 10 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 188 ) 63 ) ( / v1 63 ) ) 15 ) 10 ) ),1,70
4484,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( + ( * 0 4 ) v0 ) 0 ) 5 ) ( - ( + ( + ( * 0 4 ) 0 ) v0 ) 5 ) ) ) ( >= ( - ( + ( + ( * 2 4 ) v0 ) 3 ) 5 ) ( - ( + ( + ( * ( - ( + 3 0 ) 1 ) 4 ) ( - ( + 4 0 ) 1 ) ) v0 ) 5 ) ) ) ( <= ( - ( + v1 v2 ) 5 ) ( - ( + v1 v2 ) 5 ) ) ) ( >= ( - ( + v1 v2 ) 5 ) ( - ( + v1 v2 ) 5 ) ) ) ( <= ( + ( * v3 56 ) ( + ( * v4 14 ) ( + ( * v5 7 ) v6 ) ) ) ( + ( * v3 56 ) ( + ( * v4 14 ) ( + ( * v5 7 ) v6 ) ) ) ) ) ( >= ( + ( * v3 56 ) ( + ( * v4 14 ) ( + ( * v5 7 ) v6 ) ) ) ( + ( * v3 56 ) ( + ( * v4 14 ) ( + ( * v5 7 ) v6 ) ) ) ) ),1,237
4485,( >= ( - ( min ( - v0 v1 ) 10 ) 10 ) 2 ),0,26
4486,( == ( - v0 ( max ( min ( / ( + v1 v2 ) 16 ) 126 ) 2 ) ) ( - v0 ( max ( min ( / ( + v1 v2 ) 16 ) 126 ) 2 ) ) ),1,80
4487,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 11 ) 2 ) ( / v1 2 ) ) 340 ) 337 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 11 ) 2 ) ( / v1 2 ) ) 340 ) 337 ) ),1,73
4488,( == ( + ( * ( - ( * v0 4 ) ( min ( * ( + v0 v1 ) 4 ) ( + ( * v2 4 ) 49 ) ) ) 2 ) ( + ( * v1 8 ) v3 ) ) ( + ( * ( - ( * v0 4 ) ( min ( * ( + v0 v1 ) 4 ) ( + ( * v2 4 ) 49 ) ) ) 2 ) ( + ( * v1 8 ) v3 ) ) ),1,66
4489,( == ( - v0 ( * v1 88 ) ) ( - v0 ( * v1 88 ) ) ),1,49
4490,( == ( max ( min ( * ( max ( + ( * ( max ( min v0 31 ) 29 ) 2 ) v1 ) 63 ) 32 ) 2040 ) ( + ( * ( min ( + ( * ( min v0 31 ) 8 ) ( - ( * v1 4 ) ( min ( * ( + ( * ( min v0 31 ) 2 ) v1 ) 4 ) ( + ( * ( min v0 29 ) 8 ) 20 ) ) ) ) 3 ) 8 ) 2016 ) ) ( max ( min ( * ( max ( + ( * ( max ( min v0 31 ) 29 ) 2 ) v1 ) 63 ) 32 ) 2040 ) ( + ( * ( min ( + ( * ( min v0 31 ) 8 ) ( - ( * v1 4 ) ( min ( * ( + ( * ( min v0 31 ) 2 ) v1 ) 4 ) ( + ( * ( min v0 29 ) 8 ) 20 ) ) ) ) 3 ) 8 ) 2016 ) ) ),1,178
4491,( != ( / ( + v0 684 ) 666 ) 0 ),0,397
4492,( == ( min ( - ( / ( + ( + v0 v1 ) 7 ) 4 ) ( / v1 4 ) ) v2 ) ( min ( - ( / ( + ( + v0 v1 ) 7 ) 4 ) ( / v1 4 ) ) v2 ) ),1,53
4493,( == ( * ( / ( * v0 -1024 ) 128 ) 128 ) ( * v0 -1024 ) ),1,29
4494,( == ( - v0 ( * v1 4 ) ) ( - v0 ( * v1 4 ) ) ),1,50
4495,( == ( + ( max ( min v0 1036 ) 37 ) ( * v1 4 ) ) ( + ( max ( min v0 1036 ) 37 ) ( * v1 4 ) ) ),1,43
4496,( >= ( - ( * ( max ( min v0 0 ) -31 ) 8 ) 5 ) ( - ( + ( - ( * ( max ( min v0 0 ) -31 ) 8 ) 5 ) ( - 9 ( * ( max ( min v0 0 ) -31 ) 8 ) ) ) 1 ) ),0,98
4497,( == ( - ( * ( / ( + ( + v0 v1 ) 62 ) 63 ) 2 ) ( + ( * v2 2 ) v3 ) ) ( - ( * ( / ( + ( + v0 v1 ) 62 ) 63 ) 2 ) ( + ( * v2 2 ) v3 ) ) ),1,293
4498,( == ( + ( + ( * v0 500 ) v1 ) ( + ( * v2 250 ) v3 ) ) ( + ( + ( * v0 500 ) v1 ) ( + ( * v2 250 ) v3 ) ) ),1,39
4499,( == ( + ( min ( - ( max ( min ( * ( min ( / ( + ( + v0 v1 ) 499 ) 500 ) 3 ) 8 ) 22 ) -7 ) ( max ( min ( * ( / v1 500 ) 8 ) 36 ) 5 ) ) v2 ) 15 ) ( + ( min ( - ( max ( min ( * ( min ( / ( + ( + v0 v1 ) 499 ) 500 ) 3 ) 8 ) 22 ) -7 ) ( max ( min ( * ( / v1 500 ) 8 ) 36 ) 5 ) ) v2 ) 15 ) ),1,238
4500,( == ( min ( + ( + ( * v0 44 ) v1 ) 38 ) v2 ) ( min ( + ( + ( * v0 44 ) v1 ) 38 ) v2 ) ),1,894
4501,( == ( + ( * v0 24 ) ( + ( max v1 0 ) ( * v2 256 ) ) ) ( + ( * v0 24 ) ( + ( max v1 0 ) ( * v2 256 ) ) ) ),1,50
4502,( == ( + ( min ( / ( - ( + v0 v1 ) 1021 ) 2 ) ( - ( + ( / v1 2 ) ( * v2 512 ) ) 7 ) ) ( * v3 64 ) ) ( + ( min ( / ( - ( + v0 v1 ) 1021 ) 2 ) ( - ( + ( / v1 2 ) ( * v2 512 ) ) 7 ) ) ( * v3 64 ) ) ),1,55
4503,( <= ( + ( * ( max ( - ( + ( / ( + v0 7 ) 2 ) ( * ( / ( - 0 ( % v0 2 ) ) 8 ) 4 ) ) ( min ( max ( / v0 2 ) ( + ( / ( + v0 1 ) 2 ) ( * ( / ( - 0 ( % v0 2 ) ) 8 ) 4 ) ) ) ( + ( / v0 2 ) ( * ( / ( - 0 ( % v0 2 ) ) 8 ) 4 ) ) ) ) ( - ( + ( / ( + v0 7 ) 2 ) ( * v1 4 ) ) ( min ( max ( / v0 2 ) ( + ( / ( + v0 1 ) 2 ) ( * v1 4 ) ) ) ( + ( / v0 2 ) ( * v1 4 ) ) ) ) ) 2 ) 2 ) 1024 ),0,3014
4504,( == ( min ( + ( + v0 v1 ) 61 ) v2 ) ( min ( + ( + v0 v1 ) 61 ) v2 ) ),1,34
4505,( == ( - ( * ( max ( min v0 28 ) -3 ) 2 ) ( + ( * ( max ( min v0 31 ) 0 ) 2 ) v1 ) ) ( - ( * ( max ( min v0 28 ) -3 ) 2 ) ( + ( * ( max ( min v0 31 ) 0 ) 2 ) v1 ) ) ),1,80
4506,( != ( / ( + ( - v0 v1 ) 190 ) 177 ) 0 ),0,471
4507,( == ( max ( - -4 ( max ( min ( - ( - ( * ( min ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( * v2 64 ) ) ( + ( / v1 4 ) 63 ) ) 4 ) ( * v3 126 ) ) ( * ( / v1 4 ) 4 ) ) 122 ) -3 ) ) ( - ( max ( min v4 3 ) -122 ) 4 ) ) ( max ( - -4 ( max ( min ( - ( - ( * ( min ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( * v2 64 ) ) ( + ( / v1 4 ) 63 ) ) 4 ) ( * v3 126 ) ) ( * ( / v1 4 ) 4 ) ) 122 ) -3 ) ) ( - ( max ( min v4 3 ) -122 ) 4 ) ) ),1,612
4508,( >= ( max ( / ( + v0 6 ) 504 ) 0 ) ( - ( + ( max ( / ( + v0 6 ) 504 ) 0 ) ( max ( - ( / ( + v0 509 ) 504 ) ( max ( / ( + v0 6 ) 504 ) 0 ) ) 0 ) ) 1 ) ),0,722
4509,( == ( min ( + ( max ( * ( max ( min ( / ( + v0 v1 ) 2 ) 1006 ) 7 ) 8 ) 115 ) ( * v2 240 ) ) ( + ( max ( min ( * ( + ( max ( min ( / ( + v0 v1 ) 2 ) 1006 ) 7 ) v3 ) 8 ) 7410 ) -589 ) 474 ) ) ( min ( + ( max ( * ( max ( min ( / ( + v0 v1 ) 2 ) 1006 ) 7 ) 8 ) 115 ) ( * v2 240 ) ) ( + ( max ( min ( * ( + ( max ( min ( / ( + v0 v1 ) 2 ) 1006 ) 7 ) v3 ) 8 ) 7410 ) -589 ) 474 ) ) ),1,165
4510,( == ( - ( max ( min ( / ( + ( + v0 v1 ) 31 ) 32 ) 62 ) 0 ) ( + ( * ( + ( * v2 5 ) v3 ) 4 ) v4 ) ) ( - ( max ( min ( / ( + ( + v0 v1 ) 31 ) 32 ) 62 ) 0 ) ( + ( * ( + ( * v2 5 ) v3 ) 4 ) v4 ) ) ),1,84
4511,( == ( min ( * ( + ( * v0 2 ) v1 ) 4 ) ( + ( * v2 8 ) 12 ) ) ( min ( * ( + ( * v0 2 ) v1 ) 4 ) ( + ( * v2 8 ) 12 ) ) ),1,58
4512,( == ( + ( * v0 4 ) ( + ( * v1 132 ) v2 ) ) ( + ( * v0 4 ) ( + ( * v1 132 ) v2 ) ) ),1,58
4513,( == ( + ( * v0 -4 ) ( - ( max ( max ( / ( + v1 v2 ) 2 ) ( + ( * ( / ( + v1 v2 ) 126 ) 63 ) 62 ) ) ( + ( * ( / ( + v1 v2 ) 126 ) 64 ) 23 ) ) ( min ( * ( / ( + v1 v2 ) 126 ) 64 ) ( + ( min ( / ( + v1 v2 ) 2 ) ( + ( * ( / ( + v1 v2 ) 126 ) 63 ) 6 ) ) 24 ) ) ) ) ( + ( * v0 -4 ) ( - ( max ( max ( / ( + v1 v2 ) 2 ) ( + ( * ( / ( + v1 v2 ) 126 ) 63 ) 62 ) ) ( + ( * ( / ( + v1 v2 ) 126 ) 64 ) 23 ) ) ( min ( * ( / ( + v1 v2 ) 126 ) 64 ) ( + ( min ( / ( + v1 v2 ) 2 ) ( + ( * ( / ( + v1 v2 ) 126 ) 63 ) 6 ) ) 24 ) ) ) ) ),1,161
4514,( == ( min ( * ( + ( / ( min ( / v0 8 ) 0 ) 16 ) v1 ) 16 ) ( + ( * ( / ( max ( / ( + ( + v2 v0 ) 7 ) 8 ) 255 ) 16 ) 16 ) 3 ) ) ( min ( * ( + ( / ( min ( / v0 8 ) 0 ) 16 ) v1 ) 16 ) ( + ( * ( / ( max ( / ( + ( + v2 v0 ) 7 ) 8 ) 255 ) 16 ) 16 ) 3 ) ) ),1,85
4515,( == ( min ( + ( * ( + ( / ( - ( - ( - ( min ( + ( * ( / ( + ( min ( - ( * v0 4 ) 8 ) v1 ) 15 ) 4 ) 4 ) ( + ( * v2 16 ) v3 ) ) ( + ( min ( + ( * v0 4 ) ( + ( * v2 16 ) v3 ) ) ( + v4 8 ) ) 4 ) ) ( * v0 4 ) ) ( + ( * v2 16 ) v3 ) ) 1 ) 2 ) ( * v0 2 ) ) 2 ) ( + ( * v2 16 ) v3 ) ) v5 ) ( min ( + ( * ( + ( / ( - ( - ( - ( min ( + ( * ( / ( + ( min ( - ( * v0 4 ) 8 ) v1 ) 15 ) 4 ) 4 ) ( + ( * v2 16 ) v3 ) ) ( + ( min ( + ( * v0 4 ) ( + ( * v2 16 ) v3 ) ) ( + v4 8 ) ) 4 ) ) ( * v0 4 ) ) ( + ( * v2 16 ) v3 ) ) 1 ) 2 ) ( * v0 2 ) ) 2 ) ( + ( * v2 16 ) v3 ) ) v5 ) ),1,215
4516,( == ( + ( / ( - ( / ( - ( + v0 v1 ) 1 ) 2 ) ( / v1 2 ) ) 32 ) 1 ) ( + ( / ( - ( / ( - ( + v0 v1 ) 1 ) 2 ) ( / v1 2 ) ) 32 ) 1 ) ),1,75
4517,( == ( - ( * ( min ( * ( - v0 v1 ) 4 ) 123 ) -8 ) 68 ) ( - ( * ( min ( * ( - v0 v1 ) 4 ) 123 ) -8 ) 68 ) ),1,61
4518,( == ( - ( max ( * ( / ( - ( + v0 v1 ) 1 ) 65 ) 8 ) 239 ) ( * v2 16 ) ) ( - ( max ( * ( / ( - ( + v0 v1 ) 1 ) 65 ) 8 ) 239 ) ( * v2 16 ) ) ),1,2181
4519,( == ( min ( * v0 8 ) ( + ( * ( min ( * v1 2 ) 253 ) 8 ) 4 ) ) ( min ( * v0 8 ) ( + ( * ( min ( * v1 2 ) 253 ) 8 ) 4 ) ) ),1,58
4520,( >= ( - ( * v0 8 ) 5 ) ( - ( + ( - ( * v0 8 ) 5 ) 21 ) 1 ) ),0,36
4521,( == ( + ( * ( / v0 125 ) 16 ) ( * v1 18 ) ) ( + ( * ( / v0 125 ) 16 ) ( * v1 18 ) ) ),1,44
4522,( == ( max ( min v0 2496 ) ( + v1 4 ) ) ( max ( min v0 2496 ) ( + v1 4 ) ) ),1,31
4523,( == ( + ( * ( min ( + ( min ( + ( * v0 32 ) v1 ) 62 ) ( * v2 63 ) ) 124 ) 4 ) ( + ( * v3 500 ) v4 ) ) ( + ( * ( min ( + ( min ( + ( * v0 32 ) v1 ) 62 ) ( * v2 63 ) ) 124 ) 4 ) ( + ( * v3 500 ) v4 ) ) ),1,75
4524,( == ( + ( * v0 48 ) ( + ( / v1 2 ) ( * ( + ( / ( min ( + ( * v2 -16 ) ( + ( * v0 -48 ) v3 ) ) 15 ) 4 ) ( * v2 4 ) ) 4 ) ) ) ( + ( * v0 48 ) ( + ( / v1 2 ) ( * ( + ( / ( min ( + ( * v2 -16 ) ( + ( * v0 -48 ) v3 ) ) 15 ) 4 ) ( * v2 4 ) ) 4 ) ) ) ),1,100
4525,( >= ( - v0 13 ) ( - ( + ( - v0 13 ) 20 ) 1 ) ),0,28
4526,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + 0 ( - v0 6 ) ) 1 ) ( - ( + 0 v0 ) 5 ) ) ) ( >= ( + ( + 3 ( + v0 124 ) ) 1 ) ( + ( + 3 ( + v0 124 ) ) 1 ) ) ) ( <= ( - ( max ( * ( / v1 8 ) 8 ) ( + v2 11 ) ) 10 ) ( - v2 5 ) ) ) ( >= ( + v2 1 ) ( + v2 1 ) ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),0,176
4527,( == ( min ( / ( + ( + v0 v1 ) 47 ) 8 ) ( + ( + ( / v1 8 ) ( * ( / v2 4 ) 4 ) ) 3 ) ) ( min ( / ( + ( + v0 v1 ) 47 ) 8 ) ( + ( + ( / v1 8 ) ( * ( / v2 4 ) 4 ) ) 3 ) ) ),1,71
4528,( == ( * ( / ( - ( * ( min ( + ( min ( + ( * v0 128 ) ( + v1 127 ) ) v2 ) 2 ) ( + ( * v0 128 ) v1 ) ) 8 ) ( max ( * ( min ( + ( * v0 128 ) ( min ( + v1 58 ) ( + v1 127 ) ) ) v2 ) 8 ) ( + ( * v0 1024 ) ( + ( * v1 8 ) 460 ) ) ) ) 4 ) 4 ) ( - ( * ( min ( + ( min ( + ( * v0 128 ) ( + v1 127 ) ) v2 ) 2 ) ( + ( * v0 128 ) v1 ) ) 8 ) ( max ( * ( min ( + ( * v0 128 ) ( min ( + v1 58 ) ( + v1 127 ) ) ) v2 ) 8 ) ( + ( * v0 1024 ) ( + ( * v1 8 ) 460 ) ) ) ) ),1,164
4529,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 499 ) 500 ) ( / v1 500 ) ) 7 ) 3 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 499 ) 500 ) ( / v1 500 ) ) 7 ) 3 ) ),1,241
4530,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * v0 4 ) v1 ) 0 ) ( + ( * v0 4 ) v1 ) ) ) ( >= ( + ( + ( * v0 4 ) v1 ) 3 ) ( + ( + ( * v0 4 ) v1 ) 3 ) ) ) ( <= v2 v2 ) ) ( >= ( + v2 250 ) ( + v2 250 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),1,133
4531,( == ( min ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 314 ) 63 ) 8 ) 243 ) -6 ) ( max ( min ( * ( / ( + v0 v1 ) 63 ) 8 ) 258 ) 9 ) ) v2 ) ( min ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 314 ) 63 ) 8 ) 243 ) -6 ) ( max ( min ( * ( / ( + v0 v1 ) 63 ) 8 ) 258 ) 9 ) ) v2 ) ),1,262
4532,( == ( min ( max ( min ( * ( / ( + ( + v0 v1 ) 15 ) 16 ) 8 ) 1329 ) 995 ) ( + v2 321 ) ) ( min ( max ( min ( * ( / ( + ( + v0 v1 ) 15 ) 16 ) 8 ) 1329 ) 995 ) ( + v2 321 ) ) ),1,77
4533,( == ( * ( / ( + ( max ( min ( + ( * v6 65 ) ( + ( * ( + ( / v5 8 ) ( * v7 16 ) ) 8 ) 56 ) ) ( min ( * ( min ( / ( - ( + v4 v5 ) 1 ) 8 ) ( + ( + ( / v5 8 ) ( * v7 16 ) ) 15 ) ) 8 ) 1994 ) ) -5 ) ( * ( max ( min ( + ( * v6 65 ) ( + ( * ( + ( / v5 8 ) ( * v7 16 ) ) 8 ) 56 ) ) ( min ( * ( min ( / ( - ( + v4 v5 ) 1 ) 8 ) ( + ( + ( / v5 8 ) ( * v7 16 ) ) 15 ) ) 8 ) 2058 ) ) 59 ) -1 ) ) 4 ) 4 ) ( + ( max ( min ( + ( * v6 65 ) ( + ( * ( + ( / v5 8 ) ( * v7 16 ) ) 8 ) 56 ) ) ( min ( * ( min ( / ( - ( + v4 v5 ) 1 ) 8 ) ( + ( + ( / v5 8 ) ( * v7 16 ) ) 15 ) ) 8 ) 1994 ) ) -5 ) ( * ( max ( min ( + ( * v6 65 ) ( + ( * ( + ( / v5 8 ) ( * v7 16 ) ) 8 ) 56 ) ) ( min ( * ( min ( / ( - ( + v4 v5 ) 1 ) 8 ) ( + ( + ( / v5 8 ) ( * v7 16 ) ) 15 ) ) 8 ) 2058 ) ) 59 ) -1 ) ) ),0,3033
4534,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 1997 ) 1 ) ( max ( min v1 1999 ) 9 ) ) 78 ) 64 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 1997 ) 1 ) ( max ( min v1 1999 ) 9 ) ) 78 ) 64 ) ),1,147
4535,( == ( + ( / ( - ( / ( + ( + v0 v1 ) 499 ) 500 ) ( / v1 500 ) ) 2 ) 3 ) ( + ( / ( - ( / ( + ( + v0 v1 ) 499 ) 500 ) ( / v1 500 ) ) 2 ) 3 ) ),1,78
4536,( == ( min ( + ( + ( min ( - v0 ( max ( min ( + ( * v1 6 ) ( + v2 v3 ) ) 1999 ) 0 ) ) -1 ) ( min ( + ( max ( min ( + ( * v1 6 ) ( + v2 v3 ) ) 1999 ) 0 ) ( * ( / ( - v0 ( max ( min ( + ( * v1 6 ) ( + v2 v3 ) ) 1999 ) 0 ) ) 4 ) 4 ) ) v0 ) ) 4 ) v0 ) ( min ( + ( + ( min ( - v0 ( max ( min ( + ( * v1 6 ) ( + v2 v3 ) ) 1999 ) 0 ) ) -1 ) ( min ( + ( max ( min ( + ( * v1 6 ) ( + v2 v3 ) ) 1999 ) 0 ) ( * ( / ( - v0 ( max ( min ( + ( * v1 6 ) ( + v2 v3 ) ) 1999 ) 0 ) ) 4 ) 4 ) ) v0 ) ) 4 ) v0 ) ),1,132
4537,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + ( min v0 4 ) v1 ) 7 ) ( - ( + ( min v0 4 ) v1 ) 7 ) ) ) ( >= ( + ( + v0 v1 ) 2 ) ( + ( + v0 v1 ) 2 ) ) ) ( <= ( + ( + v2 v3 ) 3 ) ( + ( + v2 v3 ) 3 ) ) ) ( >= ( + ( + v2 v3 ) 3 ) ( + ( + v2 v3 ) 3 ) ) ) ( <= ( + ( * 0 4 ) 0 ) 0 ) ) ( >= ( + ( * 2 4 ) 3 ) 9 ) ),1,379
4538,( == ( + ( / ( + v0 v1 ) 63 ) ( * v2 9 ) ) ( + ( / ( + v0 v1 ) 63 ) ( * v2 9 ) ) ),1,39
4539,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 64 ) 550 ) 312 ) ) 312 ) ( + ( * ( / v2 63 ) 64 ) 73 ) ) ( * ( / ( + ( + v1 v2 ) 251 ) 63 ) 64 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * ( % v3 ( / ( + ( * v4 64 ) 550 ) 312 ) ) 312 ) ( + ( * ( / v2 63 ) 64 ) 73 ) ) ( * ( / ( + ( + v1 v2 ) 251 ) 63 ) 64 ) ) -1 ) ),0,1870
4540,( == 0 ( - ( + 0 ( + ( * ( max v0 -5 ) 2 ) 10 ) ) 1 ) ),0,56
4541,( == ( - ( max v0 0 ) ( + ( * ( + ( * v1 4 ) v2 ) 4 ) ( + ( * v3 32 ) v4 ) ) ) ( - ( max v0 0 ) ( + ( * ( + ( * v1 4 ) v2 ) 4 ) ( + ( * v3 32 ) v4 ) ) ) ),1,71
4542,( == ( - ( + ( * v0 2 ) v1 ) ( + ( min ( + ( + ( min ( * v2 60 ) 56 ) v1 ) 60 ) v3 ) ( * v2 -60 ) ) ) ( - ( + ( * v0 2 ) v1 ) ( + ( min ( + ( + ( min ( * v2 60 ) 56 ) v1 ) 60 ) v3 ) ( * v2 -60 ) ) ) ),1,76
4543,( == ( + ( * v0 64 ) ( + ( / v1 8 ) ( * v2 128 ) ) ) ( + ( * v0 64 ) ( + ( / v1 8 ) ( * v2 128 ) ) ) ),1,73
4544,( == ( + ( * v0 6 ) ( + v1 v2 ) ) ( + ( * v0 6 ) ( + v1 v2 ) ) ),1,48
4545,( == ( max ( min ( * v0 16 ) 531 ) ( + ( min ( + ( * ( / v1 1000 ) 256 ) ( + ( * v2 32 ) ( - ( * v3 16 ) ( min ( * ( + ( * ( + ( * ( / v1 1000 ) 8 ) v2 ) 2 ) v3 ) 16 ) ( + ( * ( / ( - ( + v4 v1 ) 1 ) 1000 ) 256 ) 516 ) ) ) ) ) 15 ) 516 ) ) ( max ( min ( * v0 16 ) 531 ) ( + ( min ( + ( * ( / v1 1000 ) 256 ) ( + ( * v2 32 ) ( - ( * v3 16 ) ( min ( * ( + ( * ( + ( * ( / v1 1000 ) 8 ) v2 ) 2 ) v3 ) 16 ) ( + ( * ( / ( - ( + v4 v1 ) 1 ) 1000 ) 256 ) 516 ) ) ) ) ) 15 ) 516 ) ) ),1,166
4546,( == ( - ( * v0 8 ) ( + ( * v1 348 ) ( * v2 8 ) ) ) ( - ( * v0 8 ) ( + ( * v1 348 ) ( * v2 8 ) ) ) ),1,51
4547,( == ( - ( / ( + ( + v0 v1 ) 999 ) 500 ) ( / v1 500 ) ) ( - ( / ( + ( + v0 v1 ) 999 ) 500 ) ( / v1 500 ) ) ),1,725
4548,( == ( - ( / ( + ( + v0 v1 ) 249 ) 125 ) ( / v1 125 ) ) ( - ( / ( + ( + v0 v1 ) 249 ) 125 ) ( / v1 125 ) ) ),1,125
4549,( == ( + ( max ( min v0 1999 ) 0 ) ( * v1 504 ) ) ( + ( max ( min v0 1999 ) 0 ) ( * v1 504 ) ) ),1,47
4550,( == ( + ( min ( + ( * ( + v0 v1 ) 8 ) 5 ) v2 ) ( * v3 4 ) ) ( + ( min ( + ( * ( + v0 v1 ) 8 ) 5 ) v2 ) ( * v3 4 ) ) ),1,45
4551,( && ( && ( && ( && ( && ( && 1 ( <= 0 0 ) ) ( >= ( - 2 1 ) ( - 2 1 ) ) ) ( <= ( + ( + ( * ( + ( + v0 v1 ) v2 ) 4 ) 0 ) 0 ) ( + ( + ( * ( + ( + v0 v1 ) v2 ) 4 ) 0 ) 0 ) ) ) ( >= ( + ( + ( * ( + ( + v0 v1 ) v2 ) 4 ) ( - ( + 2 0 ) 1 ) ) 3 ) ( + ( + ( * ( + ( + v0 v1 ) v2 ) 4 ) ( - ( + 4 0 ) 1 ) ) ( - ( + 2 0 ) 1 ) ) ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),1,189
4552,( == ( / ( + ( - ( / ( - ( + v0 v1 ) 1 ) 8 ) ( / v1 8 ) ) 37 ) 32 ) ( / ( + ( - ( / ( - ( + v0 v1 ) 1 ) 8 ) ( / v1 8 ) ) 37 ) 32 ) ),1,75
4553,( == ( / ( + v0 21 ) 16 ) ( / ( + v0 21 ) 16 ) ),1,22
4554,( == ( min ( + ( min ( + ( min ( * v0 32 ) 31 ) v1 ) 1966 ) 33 ) v2 ) ( min ( + ( min ( + ( min ( * v0 32 ) 31 ) v1 ) 1966 ) 33 ) v2 ) ),1,75
4555,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 55 ) 8 ) ( / v1 8 ) ) 135 ) 132 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 55 ) 8 ) ( / v1 8 ) ) 135 ) 132 ) ),1,54
4556,( == ( - v0 5 ) ( - ( + ( - v0 5 ) ( - 11 ( max ( * v1 -8 ) 3 ) ) ) 1 ) ),0,122
4557,( >= ( + ( / ( - ( max ( / ( - ( + v0 v1 ) 1 ) 8 ) 249 ) ( min ( / v1 8 ) 0 ) ) 16 ) 1 ) 0 ),1,74
4558,( == ( - ( min ( - ( - ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( * v2 16 ) ) ( * v3 8 ) ) ( * v4 4 ) ) ( + ( / v1 8 ) 3 ) ) ( + ( / v1 8 ) ( * v5 4 ) ) ) ( - ( min ( - ( - ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( * v2 16 ) ) ( * v3 8 ) ) ( * v4 4 ) ) ( + ( / v1 8 ) 3 ) ) ( + ( / v1 8 ) ( * v5 4 ) ) ) ),1,89
4559,( == 0 ( - ( + 0 ( + ( * ( max ( * ( % v0 4 ) 63 ) 187 ) -2 ) 500 ) ) 1 ) ),0,76
4560,( == ( - ( * v0 2 ) ( + ( * ( + ( * v1 62 ) v2 ) 2 ) ( + ( * v3 16 ) v4 ) ) ) ( - ( * v0 2 ) ( + ( * ( + ( * v1 62 ) v2 ) 2 ) ( + ( * v3 16 ) v4 ) ) ) ),1,67
4561,( == ( + ( / v0 8 ) ( * v1 4 ) ) ( + ( / v0 8 ) ( * v1 4 ) ) ),1,968
