ID,Expression,HalideResult,HalideTime
23126,( == ( * ( / ( max ( - ( min ( + ( * v1 -500 ) ( + ( * ( / ( - v2 12 ) 500 ) -500 ) ( + v2 v3 ) ) ) ( + ( + ( * ( min ( * v4 32 ) 93 ) 4 ) v3 ) 128 ) ) ( + ( * v4 128 ) v3 ) ) 0 ) 4 ) 4 ) ( max ( - ( min ( + ( * v1 -500 ) ( + ( * ( / ( - v2 12 ) 500 ) -500 ) ( + v2 v3 ) ) ) ( + ( + ( * ( min ( * v4 32 ) 93 ) 4 ) v3 ) 128 ) ) ( + ( * v4 128 ) v3 ) ) 0 ) ),0,1934
23128,( == 0 ( - ( + 0 ( + ( * ( max ( min v0 -9 ) -13 ) 2 ) 26 ) ) 1 ) ),0,67
23129,( != ( / ( + v0 68 ) 64 ) 0 ),0,332
23132,( == ( * ( / ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( * ( + ( max ( / v4 504 ) -1 ) 1 ) 504 ) ( / v2 2 ) ) 500 ) ) ( / ( + ( + v1 v2 ) 1001 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 985 ) 2 ) ) 496 ) 8 ) 8 ) ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( * ( + ( max ( / v4 504 ) -1 ) 1 ) 504 ) ( / v2 2 ) ) 500 ) ) ( / ( + ( + v1 v2 ) 1001 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 985 ) 2 ) ) 496 ) ),0,1922
23148,( == v0 ( - ( + v0 2 ) 1 ) ),0,1115
23149,( == ( - ( * ( max v0 31 ) 2 ) 66 ) ( - ( + ( - ( * ( max v0 31 ) 2 ) 66 ) ( + ( * ( max v0 31 ) -2 ) 68 ) ) 1 ) ),0,80
23150,( == ( * ( / ( min ( - ( * v1 -4 ) ( max ( * v2 32 ) 468 ) ) -500 ) 4 ) 4 ) ( min ( - ( * v1 -4 ) ( max ( * v2 32 ) 468 ) ) -500 ) ),0,862
23153,( == ( * ( / ( + ( max ( min ( + ( * v1 -668 ) v2 ) 668 ) 0 ) ( * v1 668 ) ) 4 ) 4 ) ( + ( max ( min ( + ( * v1 -668 ) v2 ) 668 ) 0 ) ( * v1 668 ) ) ),0,923
23154,( >= ( + ( * ( max ( min v0 -8 ) -135 ) 2 ) 16 ) ( - ( + ( + ( * ( max ( min v0 -8 ) -135 ) 2 ) 16 ) ( - ( * ( max ( min v0 -8 ) -135 ) -2 ) 14 ) ) 1 ) ),0,90
23155,( == 0 ( - ( + 0 ( - 63 ( max ( * ( + ( * v0 2 ) v1 ) 16 ) 47 ) ) ) 1 ) ),0,82
23161,( <= ( max ( + ( min ( - ( + v1 v2 ) 1 ) ( - ( + ( - ( * ( / ( - ( + ( * v3 128 ) v4 ) 5 ) 63 ) 64 ) 16 ) ( + ( * ( / ( + ( + v4 v5 ) 62 ) 63 ) 64 ) 64 ) ) 1 ) ) 1 ) ( min ( max v2 ( - ( * ( / ( - ( + ( * v3 128 ) v4 ) 5 ) 63 ) 64 ) 16 ) ) ( + ( + ( * ( / ( + ( + v4 v5 ) 62 ) 63 ) 64 ) 64 ) ( - ( * ( / ( - ( + ( * v3 128 ) v4 ) 5 ) 63 ) 64 ) 16 ) ) ) ) ( min ( max v2 ( - ( * ( / ( - ( + ( * v3 128 ) v4 ) 5 ) 63 ) 64 ) 16 ) ) ( + ( + ( * ( / ( + ( + v4 v5 ) 62 ) 63 ) 64 ) 64 ) ( - ( * ( / ( - ( + ( * v3 128 ) v4 ) 5 ) 63 ) 64 ) 16 ) ) ) ),0,3118
23162,( != ( / ( + v0 340 ) 337 ) 0 ),0,339
23170,( == ( * ( / ( * ( max ( * v0 16 ) -4 ) -1 ) 4 ) 4 ) ( * ( max ( * v0 16 ) -4 ) -1 ) ),0,799
23176,( != ( / ( + v0 75 ) 65 ) 0 ),0,349
23179,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( + ( + ( min ( * v1 336 ) 664 ) ( * ( + ( * v2 28 ) v3 ) 4 ) ) v4 ) ) ( + ( + ( min ( * v1 336 ) 664 ) ( * ( + ( * v2 28 ) v3 ) 4 ) ) v4 ) ) ) ( >= ( + 3 ( + ( + ( min ( * v1 336 ) 664 ) ( * ( + ( * v2 28 ) v3 ) 4 ) ) v4 ) ) ( + ( + ( min ( * v1 336 ) 664 ) ( + ( * ( + ( * v2 28 ) v3 ) 4 ) 3 ) ) v4 ) ) ) ( <= ( + ( + ( min ( * v5 2 ) 123 ) v6 ) v7 ) ( + ( + ( min ( * v5 2 ) 123 ) v6 ) v7 ) ) ) ( >= ( + ( + ( min ( * v5 2 ) 123 ) v6 ) v7 ) ( + ( + ( min ( * v5 2 ) 123 ) v6 ) v7 ) ) ) ( <= v8 v8 ) ) ( >= v8 v8 ) ),0,1839
23180,( != ( / ( + ( * v0 8 ) 729 ) 671 ) 0 ),0,444
23181,( >= ( max ( - -596 ( * v0 32 ) ) ( + ( * v0 32 ) 71 ) ) 0 ),0,514
23187,( >= ( - ( + ( + ( + v0 v1 ) v2 ) v3 ) 6 ) ( + ( + ( + ( + ( - v0 1 ) v1 ) v2 ) v3 ) 1 ) ),0,99
23190,( == ( * ( / ( max ( min ( + ( * v2 -16 ) ( - ( max ( min ( min ( / ( - ( + v3 v4 ) 1 ) 16 ) ( + ( + ( * v5 64 ) ( + ( / v4 16 ) ( * v6 64 ) ) ) 63 ) ) 121 ) -3 ) ( max ( min ( + ( * v5 64 ) ( + ( / v4 16 ) ( * v6 64 ) ) ) 126 ) 2 ) ) ) 10 ) -6 ) 2 ) 2 ) ( max ( min ( + ( * v2 -16 ) ( - ( max ( min ( min ( / ( - ( + v3 v4 ) 1 ) 16 ) ( + ( + ( * v5 64 ) ( + ( / v4 16 ) ( * v6 64 ) ) ) 63 ) ) 121 ) -3 ) ( max ( min ( + ( * v5 64 ) ( + ( / v4 16 ) ( * v6 64 ) ) ) 126 ) 2 ) ) ) 10 ) -6 ) ),0,2637
23204,( == 0 ( - ( + 0 ( - 68 ( max ( min ( * v0 8 ) 68 ) 60 ) ) ) 1 ) ),0,58
23222,( != ( / ( + v0 47 ) 8 ) 0 ),0,358
23227,( == -128 ( - ( + -128 ( - 135 ( max ( min ( * v0 4 ) 135 ) 3 ) ) ) 1 ) ),0,76
23235,( >= ( - -553 ( max ( min ( * v0 8 ) 439 ) -552 ) ) ( - ( + ( - -553 ( max ( min ( * v0 8 ) 439 ) -552 ) ) ( + ( max ( min ( * v0 8 ) 439 ) -552 ) 555 ) ) 1 ) ),0,108
23240,( <= ( max ( + ( min ( min ( min ( - ( / ( - ( + v1 v2 ) ( max ( min v3 1999 ) 0 ) ) 4 ) 1 ) ( + ( / ( - ( max ( min v3 1964 ) -35 ) ( max ( min v3 1999 ) 0 ) ) 4 ) 8 ) ) ( / ( - ( - ( min ( + ( max ( min v3 1964 ) -35 ) 33 ) ( + v1 v2 ) ) ( max ( min v3 1999 ) 0 ) ) 1 ) 4 ) ) ( - ( + 0 ( / ( + v4 39 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v2 ( max ( min v3 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 39 ) 4 ) 0 ) ) ) ( min ( max ( / ( + ( - v2 ( max ( min v3 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 39 ) 4 ) 0 ) ) ),0,3210
23243,( != ( / ( + v0 135 ) 128 ) 0 ),0,369
23247,( <= ( / ( + v0 1 ) 250 ) ( - ( / ( - v0 1 ) 250 ) 1 ) ),0,67
23250,( < ( + ( / ( + ( + ( min ( * v0 63 ) 437 ) v1 ) v2 ) 2 ) 1 ) ( / ( + ( + ( min ( * v0 63 ) 437 ) ( + v1 1 ) ) v2 ) 2 ) ),0,127
23260,( == 0 ( - ( + 0 ( + ( * ( - v0 v1 ) 2 ) 2 ) ) 1 ) ),0,75
23263,( == ( * ( / ( * ( min ( + ( * v2 1024 ) ( * ( / v1 32 ) 32 ) ) ( + ( * ( min ( + ( * v2 32 ) ( - ( / v1 32 ) 1 ) ) ( / ( - ( + v3 v1 ) 1 ) 32 ) ) 32 ) 76 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * v2 1024 ) ( * ( / v1 32 ) 32 ) ) ( + ( * ( min ( + ( * v2 32 ) ( - ( / v1 32 ) 1 ) ) ( / ( - ( + v3 v1 ) 1 ) 32 ) ) 32 ) 76 ) ) -1 ) ),0,2311
23265,( <= ( max ( + ( min ( min ( / ( - ( - ( / ( + ( + v1 v2 ) 3 ) 4 ) ( / v2 4 ) ) 29 ) 32 ) ( / ( - ( / ( + ( min ( + ( + v1 v2 ) 5 ) ( + v3 v4 ) ) 6 ) 4 ) ( / v2 4 ) ) 32 ) ) ( - ( + 0 ( / ( + v5 34 ) 32 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - ( / ( + v4 10 ) 4 ) ( / v2 4 ) ) 31 ) 32 ) 0 ) ( + ( / ( + v5 34 ) 32 ) 0 ) ) ) ( min ( max ( / ( + ( - ( / ( + v4 10 ) 4 ) ( / v2 4 ) ) 31 ) 32 ) 0 ) ( + ( / ( + v5 34 ) 32 ) 0 ) ) ),0,2904
23267,( != ( / ( + v0 24 ) 20 ) 0 ),0,407
23269,( == ( - 0 ( * ( + ( + ( * v0 4 ) v1 ) v2 ) 8 ) ) ( - 249 ( * ( + ( + ( * v0 4 ) v1 ) v2 ) 8 ) ) ),0,68
23270,( != ( / ( + ( * v0 64 ) 229 ) 36 ) 0 ),0,488
23276,( == ( * ( / ( max ( min ( + ( * v1 -504 ) ( - v2 v3 ) ) 448 ) -56 ) 4 ) 4 ) ( max ( min ( + ( * v1 -504 ) ( - v2 v3 ) ) 448 ) -56 ) ),0,890
23279,( == ( - 2994 ( max ( + v0 v1 ) 2999 ) ) ( - ( + ( - 2994 ( max ( + v0 v1 ) 2999 ) ) ( - ( max ( + v0 v1 ) 2999 ) 1985 ) ) 1 ) ),0,96
23280,( != ( / ( + ( - v0 v1 ) 329 ) 320 ) 0 ),0,454
23295,( == 0 ( - ( + 0 ( + ( * ( min ( - ( - ( * v0 8 ) ( * v1 76 ) ) ( * v2 8 ) ) 57 ) 2 ) 38 ) ) 1 ) ),0,101
23296,( <= ( max ( + ( min ( min ( min ( - ( / ( - ( + v2 v3 ) ( max ( min v1 1999 ) 0 ) ) 4 ) 1 ) ( / ( - ( min ( max ( min v1 1996 ) -3 ) ( - ( + v2 v3 ) 1 ) ) ( max ( min v1 1999 ) 0 ) ) 4 ) ) ( / ( - ( max ( min v1 1996 ) -3 ) ( max ( min v1 1999 ) 0 ) ) 4 ) ) ( - ( + 0 ( / ( + v4 7 ) 4 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v3 ( max ( min v1 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ) ( min ( max ( / ( + ( - v3 ( max ( min v1 1999 ) 0 ) ) 3 ) 4 ) 0 ) ( + ( / ( + v4 7 ) 4 ) 0 ) ) ),0,2527
23301,( != ( / ( + ( - ( max v0 0 ) v1 ) 17 ) 4 ) 0 ),0,557
23302,( == ( - ( * ( min ( * v0 4 ) -9 ) -8 ) 194 ) ( - ( + ( - ( * ( min ( * v0 4 ) -9 ) -8 ) 194 ) ( + ( * ( min ( * v0 4 ) -9 ) 8 ) 200 ) ) 1 ) ),0,101
23317,( != ( + ( / ( * v0 8 ) 9 ) 2 ) 0 ),0,367
23319,( != ( / ( + v0 42 ) 15 ) 0 ),0,345
23325,( == ( - ( + ( * v0 2 ) v1 ) 3 ) ( - ( + ( - ( + ( * v0 2 ) v1 ) 3 ) 2 ) 1 ) ),0,68
23328,( >= ( max ( - -519 ( * v0 16 ) ) ( + ( * v0 16 ) 17 ) ) 0 ),0,517
23335,( == ( * ( / ( * ( / ( + ( % ( + ( min ( * v0 128 ) ( - v1 128 ) ) v2 ) 63 ) 127 ) 63 ) 8 ) 15 ) 15 ) ( * ( / ( + ( % ( + ( min ( * v0 128 ) ( - v1 128 ) ) v2 ) 63 ) 127 ) 63 ) 8 ) ),0,76
23340,( == ( * ( / ( min ( + ( * ( min ( + ( * v3 32 ) ( / v2 2 ) ) ( / ( + ( + v1 v2 ) 15 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 11 ) 2 ) ) 30 ) 2 ) 2 ) ( min ( + ( * ( min ( + ( * v3 32 ) ( / v2 2 ) ) ( / ( + ( + v1 v2 ) 15 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 11 ) 2 ) ) 30 ) ),0,1459
23346,( == ( * ( / ( max ( min ( + ( * v1 -48 ) ( + v3 ( * v2 -16 ) ) ) 12 ) -4 ) 2 ) 2 ) ( max ( min ( + ( * v1 -48 ) ( + v3 ( * v2 -16 ) ) ) 12 ) -4 ) ),0,1001
23351,( == ( - ( + ( * v0 8 ) ( + v1 v2 ) ) 4 ) ( - ( + ( - ( + ( * v0 8 ) ( + v1 v2 ) ) 4 ) 14 ) 1 ) ),0,60
23355,( == 0 ( - ( + 0 ( - 249 ( max ( * v0 63 ) 186 ) ) ) 1 ) ),0,80
23358,( == ( * ( / ( max ( min ( + ( * v0 -64 ) v1 ) 60 ) -4 ) 4 ) 4 ) ( max ( min ( + ( * v0 -64 ) v1 ) 60 ) -4 ) ),0,644
23360,( >= ( - ( * v0 8 ) 7 ) ( + ( + ( * ( - v0 1 ) 8 ) 40 ) 1 ) ),0,72
23361,( != ( / ( + v0 29 ) 20 ) 0 ),0,383
23362,( != ( / ( + v0 519 ) 512 ) 0 ),0,361
23364,( == ( - ( min ( * ( max v0 0 ) 8 ) 7 ) 10 ) ( - ( + ( - ( min ( * ( max v0 0 ) 8 ) 7 ) 10 ) ( - 14 ( min ( * ( max v0 0 ) 8 ) 7 ) ) ) 1 ) ),0,106
23374,( != ( / ( + ( * ( - ( max v0 0 ) v1 ) 8 ) 854 ) 828 ) 0 ),0,697
23383,( >= ( max ( - -1461 ( * v0 64 ) ) ( + ( * v0 64 ) 708 ) ) 0 ),0,543
23399,( <= ( + ( - ( * ( max ( min v0 3 ) -128 ) 8 ) 29 ) ( - 35 ( * ( max ( min v0 3 ) -128 ) 8 ) ) ) ( - ( * ( max ( min v0 3 ) -128 ) 8 ) 29 ) ),0,105
23402,( != ( / ( + ( * v0 32 ) 340 ) 141 ) 0 ),0,443
23403,( < ( + ( * ( + ( * v0 2 ) ( + ( * v1 4 ) v2 ) ) 2 ) 5 ) ( - ( * ( + ( * ( + v0 1 ) 2 ) ( + ( * v1 4 ) v2 ) ) 2 ) 2 ) ),0,116
23404,( >= ( / ( + v0 v1 ) 8 ) ( + ( + ( / ( + ( - v0 1 ) v1 ) 8 ) 1 ) 1 ) ),0,52
23407,( != ( / ( + v0 140 ) 126 ) 0 ),0,336
23408,( >= ( max ( / ( + ( - v0 v1 ) 50 ) 4 ) 0 ) ( - ( + ( max ( / ( + ( - v0 v1 ) 50 ) 4 ) 0 ) ( max ( - ( / ( + ( - v0 v1 ) 53 ) 4 ) ( max ( / ( + ( - v0 v1 ) 50 ) 4 ) 0 ) ) 0 ) ) 1 ) ),0,979
23411,( != ( + ( / v0 10 ) 2 ) 0 ),0,319
23412,( == 0 ( - ( + 0 ( + ( * ( min ( - ( - ( / ( + ( + v0 v1 ) 64 ) 65 ) ( * v2 4 ) ) ( / v1 65 ) ) 3 ) 2 ) 2 ) ) 1 ) ),0,235
23417,( == ( - ( min ( * ( max v0 0 ) 8 ) 7 ) 10 ) ( - ( + ( - ( min ( * ( max v0 0 ) 8 ) 7 ) 10 ) ( - 14 ( min ( * ( max v0 0 ) 8 ) 7 ) ) ) 1 ) ),0,113
23422,( == 0 ( - ( + 0 ( + ( * ( max ( min v0 -3 ) -4 ) 2 ) 8 ) ) 1 ) ),0,69
23425,( == ( * ( / ( max ( min ( + ( * v1 -128 ) ( - v2 ( * v3 32 ) ) ) 32 ) -4 ) 4 ) 4 ) ( max ( min ( + ( * v1 -128 ) ( - v2 ( * v3 32 ) ) ) 32 ) -4 ) ),0,955
23432,( >= 0 ( - ( + 0 ( + ( / ( - 33 ( max ( - ( * v0 16 ) v1 ) ( + ( * v2 16 ) 29 ) ) ) 4 ) ( * v2 4 ) ) ) 1 ) ),0,969
23444,( != ( + ( * v0 2 ) 30 ) 0 ),0,306
23445,( == ( * ( / ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( * ( + ( max ( / v4 504 ) -1 ) 1 ) 504 ) ( / v2 2 ) ) 500 ) ) ( / ( + ( + v1 v2 ) 1001 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 985 ) 2 ) ) 496 ) 8 ) 8 ) ( min ( + ( * ( min ( + ( * v3 504 ) ( + ( + ( * ( + ( max ( / v4 504 ) -1 ) 1 ) 504 ) ( / v2 2 ) ) 500 ) ) ( / ( + ( + v1 v2 ) 1001 ) 2 ) ) -1 ) ( / ( + ( + v1 v2 ) 985 ) 2 ) ) 496 ) ),0,2047
23451,( >= ( - ( * ( max ( min v0 13 ) 11 ) 2 ) 26 ) ( - ( + ( - ( * ( max ( min v0 13 ) 11 ) 2 ) 26 ) ( + ( * ( max ( min v0 13 ) 11 ) -2 ) 28 ) ) 1 ) ),0,104
23456,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( + ( + ( min ( * v1 64 ) 436 ) ( * ( + ( * v2 4 ) v3 ) 4 ) ) v4 ) ) ( + ( + ( min ( * v1 64 ) 436 ) ( * ( + ( * v2 4 ) v3 ) 4 ) ) v4 ) ) ) ( >= ( + 3 ( + ( + ( min ( * v1 64 ) 436 ) ( * ( + ( * v2 4 ) v3 ) 4 ) ) v4 ) ) ( + ( + ( min ( * v1 64 ) 436 ) ( + ( * ( + ( * v2 4 ) v3 ) 4 ) 3 ) ) v4 ) ) ) ( <= ( + v5 v6 ) ( + v5 v6 ) ) ) ( >= ( + v5 v6 ) ( + v5 v6 ) ) ) ( <= v7 v7 ) ) ( >= v7 v7 ) ),0,1778
23463,( <= ( max ( + ( min ( - 3 ( * v0 2 ) ) ( - ( + 0 2 ) 1 ) ) 1 ) ( min ( max ( - 0 ( * v0 2 ) ) 0 ) ( + 2 0 ) ) ) ( min ( max ( - 0 ( * v0 2 ) ) 0 ) ( + 2 0 ) ) ),0,894
23476,( == ( * ( / ( max ( min ( + ( * v0 -500 ) v1 ) 488 ) -12 ) 4 ) 4 ) ( max ( min ( + ( * v0 -500 ) v1 ) 488 ) -12 ) ),0,598
23506,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + 0 ( + ( max ( * v0 500 ) -2 ) v1 ) ) 2 ) ( + ( * v0 500 ) v1 ) ) ) ( >= ( + ( + 1 ( + ( + ( * ( / ( min ( * v0 500 ) -2 ) 2 ) 2 ) ( + ( max ( * v0 500 ) -2 ) v1 ) ) 500 ) ) 2 ) ( + ( + ( * v0 500 ) v1 ) 501 ) ) ) ( <= ( + ( + ( * 0 4 ) v2 ) 0 ) v2 ) ) ( >= ( + ( + ( * 31 4 ) v2 ) 3 ) ( + v2 124 ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ),0,290
23508,( == ( - ( * ( max ( min ( + v0 v1 ) 251 ) 2 ) 8 ) 18 ) ( - ( + ( - ( * ( max ( min ( + v0 v1 ) 251 ) 2 ) 8 ) 18 ) 8 ) 1 ) ),0,127
23514,( < ( + ( + ( + ( min ( * v0 252 ) 748 ) ( * v1 12 ) ) v2 ) 12 ) ( - ( + ( + ( min ( * v0 252 ) 748 ) ( * ( + v1 1 ) 12 ) ) v2 ) 7 ) ),0,117
23516,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * 0 4 ) ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) ) 0 ) ( + ( + ( * 0 4 ) ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) ) 0 ) ) ) ( >= ( + ( + ( * 7 4 ) ( + ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) ( * ( / v2 32 ) 32 ) ) ) 3 ) ( + ( + ( * 7 4 ) ( + ( / ( - ( + ( min v0 4 ) v1 ) 4 ) 8 ) ( * ( / v2 32 ) 32 ) ) ) 3 ) ) ) ( <= ( max ( / v3 8 ) ( + v4 7 ) ) ( + v4 0 ) ) ) ( >= ( + v4 7 ) ( + v4 7 ) ) ) ( <= ( + ( * v5 29 ) 0 ) ( + ( * v5 29 ) 0 ) ) ) ( >= ( + ( * v5 29 ) ( - ( + 29 0 ) 1 ) ) ( + ( * v5 29 ) ( - ( + 29 0 ) 1 ) ) ) ),0,305
23520,( <= ( max ( + ( min 30 ( - ( + ( + ( * v1 4 ) v2 ) 4 ) 1 ) ) 1 ) ( min ( max 1 ( + ( * v1 4 ) v2 ) ) ( + 4 ( + ( * v1 4 ) v2 ) ) ) ) ( min ( max 1 ( + ( * v1 4 ) v2 ) ) ( + 4 ( + ( * v1 4 ) v2 ) ) ) ),0,1248
23521,( == ( * v0 8 ) ( - ( + ( * v0 8 ) ( + ( * ( min v1 15 ) 8 ) 8 ) ) 1 ) ),0,74
23525,( != ( / ( + ( - v0 v1 ) 76 ) 65 ) 0 ),0,466
23529,( >= ( max ( - -975 ( * ( - v0 v1 ) 16 ) ) ( + ( * ( - v0 v1 ) 16 ) 597 ) ) 0 ),0,742
23530,( != ( + ( / ( - v0 v1 ) 508 ) 1 ) 0 ),0,396
23536,( >= ( - ( * ( max ( min v0 0 ) -1 ) 8 ) 2 ) ( - ( + ( - ( * ( max ( min v0 0 ) -1 ) 8 ) 2 ) ( + ( * ( max ( min v0 0 ) -1 ) -8 ) 8 ) ) 1 ) ),0,85
23550,( <= ( max ( + ( min ( min ( / ( - ( - ( + v1 v2 ) ( max v3 0 ) ) 37 ) 36 ) ( / ( + ( - ( min ( + ( min v3 1936 ) 25 ) ( + v1 v2 ) ) ( max v3 0 ) ) 6 ) 36 ) ) ( - ( + 0 ( / ( + v4 102 ) 36 ) ) 1 ) ) 1 ) ( min ( max ( / ( + ( - v2 ( max v3 0 ) ) 42 ) 36 ) 0 ) ( + ( / ( + v4 102 ) 36 ) 0 ) ) ) ( min ( max ( / ( + ( - v2 ( max v3 0 ) ) 42 ) 36 ) 0 ) ( + ( / ( + v4 102 ) 36 ) 0 ) ) ),0,3161
23556,( == ( * ( / ( max ( min ( + ( * v1 -16 ) ( + ( - v3 ( max ( min ( / v4 2 ) 999 ) 0 ) ) ( * v2 -252 ) ) ) 12 ) -4 ) 2 ) 2 ) ( max ( min ( + ( * v1 -16 ) ( + ( - v3 ( max ( min ( / v4 2 ) 999 ) 0 ) ) ( * v2 -252 ) ) ) 12 ) -4 ) ),0,1346
23562,( <= ( max ( + ( min ( min ( min ( + ( * ( - v5 v4 ) 2 ) 13 ) ( - ( / ( + ( + v2 v3 ) 43 ) 4 ) ( * v4 2 ) ) ) ( - ( / ( + ( min ( + ( * v5 8 ) 7 ) ( + v2 v3 ) ) 46 ) 4 ) ( * v4 2 ) ) ) ( - ( + 0 ( + ( * ( min ( - ( - ( / ( + ( + v6 v7 ) 39 ) 8 ) ( * v8 68 ) ) ( / v7 8 ) ) 62 ) 2 ) 15 ) ) 1 ) ) 1 ) ( min ( max ( + ( - ( / ( + v3 46 ) 4 ) ( * v4 2 ) ) 1 ) 0 ) ( + ( + ( * ( min ( - ( - ( / ( + ( + v6 v7 ) 39 ) 8 ) ( * v8 68 ) ) ( / v7 8 ) ) 62 ) 2 ) 15 ) 0 ) ) ) ( min ( max ( + ( - ( / ( + v3 46 ) 4 ) ( * v4 2 ) ) 1 ) 0 ) ( + ( + ( * ( min ( - ( - ( / ( + ( + v6 v7 ) 39 ) 8 ) ( * v8 68 ) ) ( / v7 8 ) ) 62 ) 2 ) 15 ) 0 ) ) ),0,4108
23570,( == ( + ( * v0 4 ) ( + v1 v2 ) ) ( - ( + ( + ( * v0 4 ) ( + v1 v2 ) ) 4 ) 1 ) ),0,45
23572,( == ( - -1 ( max v0 1 ) ) ( - ( + ( - -1 ( max v0 1 ) ) ( + ( max v0 1 ) 3 ) ) 1 ) ),0,79
23578,( != ( / ( + v0 9 ) 4 ) 0 ),0,345
23580,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * 0 4 ) ( + ( * v1 64 ) ( + ( * v2 128 ) v3 ) ) ) 0 ) ( + ( + ( * v2 128 ) v3 ) ( * v1 64 ) ) ) ) ( >= ( + ( + ( * 15 4 ) ( + ( * v1 64 ) ( + ( * v2 128 ) v3 ) ) ) 3 ) ( + ( + ( * v2 128 ) v3 ) ( + ( * v1 64 ) 63 ) ) ) ) ( <= ( / v4 64 ) ( / ( / v4 8 ) 8 ) ) ) ( >= ( / ( - ( + ( / v4 8 ) v5 ) 1 ) 8 ) ( / ( - ( + v5 ( / v4 8 ) ) 1 ) 8 ) ) ) ( <= 0 0 ) ) ( >= 275 ( - ( + 276 0 ) 1 ) ) ),0,2093
23582,( == ( * ( / ( * ( min ( * ( / ( + ( min ( + ( * v4 1000 ) ( * v3 1000 ) ) ( - v5 1000 ) ) v2 ) 8 ) 8 ) ( + ( * ( / ( + ( min ( + ( * v4 1000 ) ( * v3 1000 ) ) ( - v5 1000 ) ) ( + v2 7 ) ) 8 ) 8 ) 7 ) ) -1 ) 8 ) 8 ) ( * ( min ( * ( / ( + ( min ( + ( * v4 1000 ) ( * v3 1000 ) ) ( - v5 1000 ) ) v2 ) 8 ) 8 ) ( + ( * ( / ( + ( min ( + ( * v4 1000 ) ( * v3 1000 ) ) ( - v5 1000 ) ) ( + v2 7 ) ) 8 ) 8 ) 7 ) ) -1 ) ),0,5131
23583,( != ( / ( + ( * v0 8 ) 49 ) 34 ) 0 ),0,269
23590,( <= ( max ( + ( min ( - 63 ( * v0 16 ) ) ( - ( + 0 16 ) 1 ) ) 1 ) ( min ( max ( - 0 ( * v0 16 ) ) 0 ) ( + 16 0 ) ) ) ( min ( max ( - 0 ( * v0 16 ) ) 0 ) ( + 16 0 ) ) ),0,964
23591,( == ( * ( / ( max ( min ( + ( min ( + ( * v2 -8 ) ( + ( * ( + ( max v3 -1 ) 1 ) -8 ) ( - ( max ( min ( + ( / ( + ( min ( * v5 125 ) ( - v6 125 ) ) v7 ) 2 ) ( * v8 24 ) ) 976 ) -23 ) ( max ( min ( + ( / ( + ( min ( * v5 125 ) ( - v6 125 ) ) v7 ) 2 ) ( * v8 24 ) ) 999 ) 0 ) ) ) ) -16 ) ( * v4 -4 ) ) -20 ) -24 ) 2 ) 2 ) ( max ( min ( + ( min ( + ( * v2 -8 ) ( + ( * ( + ( max v3 -1 ) 1 ) -8 ) ( - ( max ( min ( + ( / ( + ( min ( * v5 125 ) ( - v6 125 ) ) v7 ) 2 ) ( * v8 24 ) ) 976 ) -23 ) ( max ( min ( + ( / ( + ( min ( * v5 125 ) ( - v6 125 ) ) v7 ) 2 ) ( * v8 24 ) ) 999 ) 0 ) ) ) ) -16 ) ( * v4 -4 ) ) -20 ) -24 ) ),0,3295
23599,( <= ( max 0 ( + ( min ( / ( + ( % ( + ( min ( * v0 32 ) ( - v1 32 ) ) v2 ) 2 ) 13 ) 4 ) ( - ( + 0 5 ) 1 ) ) 1 ) ) 0 ),0,80
23603,( == 0 ( - ( + 0 ( + ( * ( max ( min v0 1 ) 0 ) -4 ) 4 ) ) 1 ) ),0,70
23616,( < ( - ( + v0 v1 ) 4 ) ( - ( + ( + v0 1 ) v1 ) 8 ) ),0,55
23622,( != ( / ( + v0 9 ) 8 ) 0 ),0,357
23628,( != ( + ( / v0 43 ) 1 ) 0 ),0,306
