ID,Expression,HalideResult,HalideTime
744,( <= ( max 0 ( + ( min ( / ( + ( % ( + ( min ( * v0 64 ) ( - v1 64 ) ) v2 ) 4 ) 55 ) 16 ) ( - ( + 0 5 ) 1 ) ) 1 ) ) 0 ),0,69
745,( == ( min ( * ( / ( + ( + v0 v1 ) 31 ) 32 ) 32 ) ( + v2 620 ) ) ( min ( * ( / ( + ( + v0 v1 ) 31 ) 32 ) 32 ) ( + v2 620 ) ) ),1,62
746,( == ( - ( * v0 8 ) ( + ( * ( + ( * v1 68 ) v2 ) 4 ) v3 ) ) ( - ( * v0 8 ) ( + ( * ( + ( * v1 68 ) v2 ) 4 ) v3 ) ) ),1,48
747,( == ( min ( max ( min ( / ( + ( + v0 v1 ) 1001 ) 2 ) 999 ) 0 ) ( + ( + ( max ( min ( / ( + v0 v1 ) 2 ) 1006 ) 7 ) ( * v2 32 ) ) 7 ) ) ( min ( max ( min ( / ( + ( + v0 v1 ) 1001 ) 2 ) 999 ) 0 ) ( + ( + ( max ( min ( / ( + v0 v1 ) 2 ) 1006 ) 7 ) ( * v2 32 ) ) 7 ) ) ),1,92
748,( == ( max ( min ( + ( min ( * v0 32 ) 93 ) ( + v1 v2 ) ) 1999 ) ( + ( + ( + ( max ( min ( + ( min ( * v0 32 ) 93 ) ( + v1 v2 ) ) 1999 ) 0 ) v3 ) v4 ) 44 ) ) ( max ( min ( + ( min ( * v0 32 ) 93 ) ( + v1 v2 ) ) 1999 ) ( + ( + ( + ( max ( min ( + ( min ( * v0 32 ) 93 ) ( + v1 v2 ) ) 1999 ) 0 ) v3 ) v4 ) 44 ) ) ),1,101
749,( == ( min ( max ( max ( min ( - ( / ( + ( min ( + ( * v0 8 ) 147 ) ( + v1 v2 ) ) 19 ) 4 ) ( * v3 2 ) ) ( + ( min ( - ( / ( + v1 v2 ) 4 ) ( * v3 2 ) ) ( + ( * ( - v0 v3 ) 2 ) 37 ) ) 4 ) ) ( - ( / ( + v2 19 ) 4 ) ( * v3 2 ) ) ) -1 ) ( + ( * ( - v0 v3 ) 2 ) 42 ) ) ( min ( max ( max ( min ( - ( / ( + ( min ( + ( * v0 8 ) 147 ) ( + v1 v2 ) ) 19 ) 4 ) ( * v3 2 ) ) ( + ( min ( - ( / ( + v1 v2 ) 4 ) ( * v3 2 ) ) ( + ( * ( - v0 v3 ) 2 ) 37 ) ) 4 ) ) ( - ( / ( + v2 19 ) 4 ) ( * v3 2 ) ) ) -1 ) ( + ( * ( - v0 v3 ) 2 ) 42 ) ) ),1,198
750,( == ( + ( * ( / v0 500 ) 16 ) ( * v1 36 ) ) ( + ( * ( / v0 500 ) 16 ) ( * v1 36 ) ) ),1,57
751,( && ( && ( && ( && ( && ( && 1 ( <= ( - v0 9 ) ( - ( - ( + ( + ( * ( max -2 0 ) 4 ) v0 ) 0 ) 4 ) 5 ) ) ) ( >= ( + ( + ( * v1 4 ) v0 ) 12 ) ( - ( + ( + ( + ( * ( + v1 3 ) 4 ) v0 ) 3 ) 2 ) 5 ) ) ) ( <= ( - ( + ( + ( + ( * v2 129 ) v3 ) v4 ) 0 ) 8 ) ( - ( - ( + ( + ( * v2 129 ) v3 ) v4 ) 4 ) 10 ) ) ) ( >= ( - ( + ( + ( + ( * v2 129 ) v3 ) v4 ) 3 ) 8 ) ( - ( + ( + ( + ( * v2 129 ) v3 ) v4 ) 2 ) 10 ) ) ) ( <= v5 v5 ) ) ( >= v5 v5 ) ),0,261
752,( == ( min ( + ( * v0 4 ) v1 ) ( - v2 4 ) ) ( min ( + ( * v0 4 ) v1 ) ( - v2 4 ) ) ),1,82
753,( == ( + ( * v0 2 ) ( + ( * v1 20 ) v2 ) ) ( + ( * v0 2 ) ( + ( * v1 20 ) v2 ) ) ),1,63
754,( == ( * ( / ( min ( * v0 256 ) 3752 ) 4 ) 4 ) ( min ( * v0 256 ) 3752 ) ),1,51
755,( == ( - v0 ( max ( min ( / ( + ( min ( * v1 16 ) 109 ) ( + v2 v3 ) ) 2 ) 999 ) 0 ) ) ( - v0 ( max ( min ( / ( + ( min ( * v1 16 ) 109 ) ( + v2 v3 ) ) 2 ) 999 ) 0 ) ) ),1,66
756,( != ( + ( / ( * v0 32 ) 13 ) 6 ) 0 ),0,367
757,( == ( min ( + ( * v0 252 ) 242 ) v1 ) ( min ( + ( * v0 252 ) 242 ) v1 ) ),1,38
758,( == ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) 64 ) 65 ) 27 ) -4 ) ( max ( min ( / v1 65 ) 34 ) 3 ) ) 13 ) 4 ) ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) 64 ) 65 ) 27 ) -4 ) ( max ( min ( / v1 65 ) 34 ) 3 ) ) 13 ) 4 ) ),1,239
759,( == ( - v0 ( * v1 1004 ) ) ( - v0 ( * v1 1004 ) ) ),1,23
760,( == ( min ( / ( + ( + v0 v1 ) 124 ) 8 ) ( - ( + ( / ( + v0 v1 ) 8 ) ( * ( / ( + ( % ( + v0 v1 ) 8 ) 156 ) 32 ) 4 ) ) 1 ) ) ( min ( / ( + ( + v0 v1 ) 124 ) 8 ) ( - ( + ( / ( + v0 v1 ) 8 ) ( * ( / ( + ( % ( + v0 v1 ) 8 ) 156 ) 32 ) 4 ) ) 1 ) ) ),1,1598
761,( == ( + ( / ( - v0 v1 ) 127 ) 1 ) ( + ( / ( - v0 v1 ) 127 ) 1 ) ),1,80
762,( == ( + ( * v0 -6 ) ( + ( / ( min ( * ( + ( * v0 3 ) v1 ) 8 ) ( - ( - ( * ( / ( - ( + v2 v3 ) 1 ) 65 ) 8 ) ( * v4 84 ) ) ( * ( / v3 65 ) 8 ) ) ) 4 ) ( * v1 -2 ) ) ) ( + ( * v0 -6 ) ( + ( / ( min ( * ( + ( * v0 3 ) v1 ) 8 ) ( - ( - ( * ( / ( - ( + v2 v3 ) 1 ) 65 ) 8 ) ( * v4 84 ) ) ( * ( / v3 65 ) 8 ) ) ) 4 ) ( * v1 -2 ) ) ) ),1,115
763,( == ( max ( + ( + ( min ( * v0 4 ) 3 ) v1 ) 7 ) ( + ( * v0 4 ) v2 ) ) ( max ( + ( + ( min ( * v0 4 ) 3 ) v1 ) 7 ) ( + ( * v0 4 ) v2 ) ) ),1,63
764,( <= ( max 0 ( + ( min ( / ( + ( % v0 2 ) 175 ) 89 ) ( - ( + 0 3 ) 1 ) ) 1 ) ) 0 ),0,44
765,( == ( min ( - 507 ( * ( + ( * v0 64 ) v1 ) 4 ) ) ( + ( - ( max ( min v2 2003 ) 4 ) ( + ( * ( + ( * v0 64 ) v1 ) 4 ) v3 ) ) 5 ) ) ( min ( - 507 ( * ( + ( * v0 64 ) v1 ) 4 ) ) ( + ( - ( max ( min v2 2003 ) 4 ) ( + ( * ( + ( * v0 64 ) v1 ) 4 ) v3 ) ) 5 ) ) ),1,93
766,( == ( + ( * v0 8 ) ( + ( * v1 4 ) v2 ) ) ( + ( * v0 8 ) ( + ( * v1 4 ) v2 ) ) ),1,77
767,( >= 0 ( - ( + 0 ( + ( - ( - ( / ( min ( - ( - ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( * v2 128 ) ) ( * v3 32 ) ) ( / v1 8 ) ) ( + ( * ( min ( + ( * v4 3 ) v5 ) 7 ) 4 ) 3 ) ) 4 ) v5 ) ( * v4 3 ) ) 1 ) ) 1 ) ),0,1776
768,( == ( + ( * ( + v0 v1 ) 16 ) ( * v2 3 ) ) ( + ( * ( + v0 v1 ) 16 ) ( * v2 3 ) ) ),1,32
769,( == ( + ( * v0 61 ) ( * ( / ( - 375 ( % ( + ( min ( * v1 125 ) ( - v2 125 ) ) v3 ) 500 ) ) 500 ) 512 ) ) ( + ( * v0 61 ) ( * ( / ( - 375 ( % ( + ( min ( * v1 125 ) ( - v2 125 ) ) v3 ) 500 ) ) 500 ) 512 ) ) ),1,75
770,( == ( min ( - 250 ( * v0 63 ) ) ( - ( max ( min ( + v1 v2 ) 2000 ) 1 ) ( + ( * v0 63 ) v3 ) ) ) ( min ( - 250 ( * v0 63 ) ) ( - ( max ( min ( + v1 v2 ) 2000 ) 1 ) ( + ( * v0 63 ) v3 ) ) ) ),1,67
771,( != ( + ( / ( - v0 v1 ) 128 ) 1 ) 0 ),0,435
772,( == ( + ( / v0 62 ) ( * v1 4 ) ) ( + ( / v0 62 ) ( * v1 4 ) ) ),1,34
773,( == ( - ( - v0 v1 ) ( / v2 65 ) ) ( - ( - v0 v1 ) ( / v2 65 ) ) ),1,43
774,( == ( * ( / ( + ( min ( + ( * v2 1000 ) 1000 ) v1 ) ( * ( min ( * v2 1000 ) v1 ) -1 ) ) 4 ) 4 ) ( + ( min ( + ( * v2 1000 ) 1000 ) v1 ) ( * ( min ( * v2 1000 ) v1 ) -1 ) ) ),0,869
775,( == ( max ( min ( + v0 1 ) v1 ) v2 ) ( max ( min ( + v0 1 ) v1 ) v2 ) ),1,35
776,( == ( min ( * ( / ( + ( + v0 v1 ) 31 ) 32 ) 4 ) ( + ( * ( + ( / v1 32 ) v2 ) 4 ) 3 ) ) ( min ( * ( / ( + ( + v0 v1 ) 31 ) 32 ) 4 ) ( + ( * ( + ( / v1 32 ) v2 ) 4 ) 3 ) ) ),1,52
777,( == ( min ( + ( max ( min ( * ( / v0 32 ) 4 ) 285 ) 36 ) ( * v1 4 ) ) ( + ( max ( min ( * ( / ( + ( + v2 v0 ) 127 ) 32 ) 4 ) 246 ) -3 ) 36 ) ) ( min ( + ( max ( min ( * ( / v0 32 ) 4 ) 285 ) 36 ) ( * v1 4 ) ) ( + ( max ( min ( * ( / ( + ( + v2 v0 ) 127 ) 32 ) 4 ) 246 ) -3 ) 36 ) ) ),1,106
778,( == ( + ( max ( min ( / ( + v0 v1 ) 8 ) 254 ) 5 ) ( * v2 4 ) ) ( + ( max ( min ( / ( + v0 v1 ) 8 ) 254 ) 5 ) ( * v2 4 ) ) ),1,59
779,( == ( min ( + ( * v0 4 ) v1 ) ( + ( * v2 8 ) 226 ) ) ( min ( + ( * v0 4 ) v1 ) ( + ( * v2 8 ) 226 ) ) ),1,35
780,( >= ( / ( + ( + v0 v1 ) v2 ) 4 ) ( + ( + ( / ( + ( + ( - v0 1 ) v1 ) v2 ) 4 ) 1 ) 1 ) ),0,115
781,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( max ( * ( / ( + ( + ( max ( * ( / ( - 0 ( % ( + ( * v0 125 ) v1 ) 8 ) ) 8 ) 8 ) -7 ) ( + ( * v0 125 ) v1 ) ) 7 ) 8 ) 8 ) ( + ( * ( + ( / ( - ( + ( * v0 125 ) v1 ) 1 ) 8 ) v2 ) 8 ) 11 ) ) 5 ) ( - ( max ( * ( / ( + ( + ( max ( * ( / ( - 0 ( % ( + ( * v0 125 ) v1 ) 8 ) ) 8 ) 8 ) -7 ) ( + ( * v0 125 ) v1 ) ) 7 ) 8 ) 8 ) ( + ( * ( + ( / ( - ( + ( * v0 125 ) v1 ) 1 ) 8 ) v2 ) 8 ) 11 ) ) 5 ) ) ) ( >= ( + ( * ( + ( / ( + ( + ( * v0 125 ) v1 ) 7 ) 8 ) v2 ) 8 ) 5 ) ( + ( * ( + ( / ( + ( + ( * v0 125 ) v1 ) 7 ) 8 ) v2 ) 8 ) 5 ) ) ) ( <= ( - ( + ( * ( + ( * ( / v3 8 ) 2 ) 0 ) 4 ) 0 ) 5 ) ( - ( + ( * ( + ( * ( / v3 8 ) 2 ) 0 ) 4 ) 0 ) 5 ) ) ) ( >= ( - ( + ( * ( + ( * ( / v3 8 ) 2 ) ( + ( * ( - ( / ( + ( + ( * ( / ( + v4 3 ) 4 ) 4 ) v3 ) 7 ) 8 ) ( / v3 8 ) ) 2 ) 2 ) ) 4 ) 3 ) 5 ) ( - ( + ( * ( + ( * ( / v3 8 ) 2 ) ( + ( * ( - ( / ( + ( + ( * ( / ( + v4 3 ) 4 ) 4 ) v3 ) 7 ) 8 ) ( / v3 8 ) ) 2 ) 2 ) ) 4 ) 3 ) 5 ) ) ) ( <= 0 0 ) ) ( >= 2 2 ) ),1,573
782,( == ( + ( max ( + ( * v0 500 ) ( - ( max ( min ( + ( * v1 1000 ) v2 ) ( - ( min ( + v3 v2 ) 2999 ) 1000 ) ) 0 ) ( max ( min ( + ( * v1 1000 ) v2 ) ( - ( min ( + v3 v2 ) 2000 ) 1000 ) ) -999 ) ) ) 500 ) ( * v4 253 ) ) ( + ( max ( + ( * v0 500 ) ( - ( max ( min ( + ( * v1 1000 ) v2 ) ( - ( min ( + v3 v2 ) 2999 ) 1000 ) ) 0 ) ( max ( min ( + ( * v1 1000 ) v2 ) ( - ( min ( + v3 v2 ) 2000 ) 1000 ) ) -999 ) ) ) 500 ) ( * v4 253 ) ) ),1,1177
783,( == ( * ( / ( * ( % v0 ( / ( + ( * v1 64 ) 219 ) 68 ) ) 68 ) 4 ) 4 ) ( * ( % v0 ( / ( + ( * v1 64 ) 219 ) 68 ) ) 68 ) ),1,58
784,( == ( min ( * ( + ( * ( max ( min v0 31 ) 0 ) 2 ) v1 ) 4 ) ( + ( * ( max ( min v0 29 ) 0 ) 8 ) 20 ) ) ( min ( * ( + ( * ( max ( min v0 31 ) 0 ) 2 ) v1 ) 4 ) ( + ( * ( max ( min v0 29 ) 0 ) 8 ) 20 ) ) ),1,92
785,( == ( min ( - 125 ( * v0 32 ) ) ( + ( - ( * ( / ( + ( + v1 v2 ) 3 ) 4 ) 4 ) ( + ( * v0 32 ) v3 ) ) 11 ) ) ( min ( - 125 ( * v0 32 ) ) ( + ( - ( * ( / ( + ( + v1 v2 ) 3 ) 4 ) 4 ) ( + ( * v0 32 ) v3 ) ) 11 ) ) ),1,79
786,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + 0 ( + ( max ( * v0 500 ) -2 ) v1 ) ) 2 ) ( + ( * v0 500 ) v1 ) ) ) ( >= ( + ( + 1 ( + ( + ( * ( / ( min ( * v0 500 ) -2 ) 2 ) 2 ) ( + ( max ( * v0 500 ) -2 ) v1 ) ) 500 ) ) 2 ) ( + ( + ( * v0 500 ) v1 ) 501 ) ) ) ( <= ( + ( + ( * 0 4 ) v2 ) 0 ) v2 ) ) ( >= ( + ( + ( * 31 4 ) v2 ) 3 ) ( + v2 124 ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ),0,283
787,( >= ( - v0 37 ) ( - ( + ( - v0 37 ) ( + ( min ( - v1 ( * ( max ( + ( - ( * v2 4 ) v3 ) v4 ) 1 ) 16 ) ) -77 ) 78 ) ) 1 ) ),1,181
788,( == ( min ( / ( + ( + v0 v1 ) 62 ) 8 ) ( + v2 3 ) ) ( min ( / ( + ( + v0 v1 ) 62 ) 8 ) ( + v2 3 ) ) ),1,893
789,( == ( * ( / ( * ( min ( + ( * ( % v3 ( / ( + v4 19 ) 16 ) ) 128 ) ( + ( * ( / v2 8 ) 8 ) 100 ) ) ( * ( / ( + ( + v1 v2 ) 7 ) 8 ) 8 ) ) -1 ) 4 ) 4 ) ( * ( min ( + ( * ( % v3 ( / ( + v4 19 ) 16 ) ) 128 ) ( + ( * ( / v2 8 ) 8 ) 100 ) ) ( * ( / ( + ( + v1 v2 ) 7 ) 8 ) 8 ) ) -1 ) ),0,1831
790,( == ( min ( / v0 32 ) v1 ) ( min ( / v0 32 ) v1 ) ),1,19
791,( == ( + ( * v0 128 ) ( - ( max ( min ( * ( + ( / ( - ( + ( min v1 969 ) v2 ) 1009 ) 8 ) ( * v3 128 ) ) 2 ) 499 ) 0 ) ( max ( min ( * ( min ( + ( / ( + ( + ( min v1 969 ) v2 ) 15 ) 8 ) ( * v3 128 ) ) v4 ) 2 ) 499 ) 0 ) ) ) ( + ( * v0 128 ) ( - ( max ( min ( * ( + ( / ( - ( + ( min v1 969 ) v2 ) 1009 ) 8 ) ( * v3 128 ) ) 2 ) 499 ) 0 ) ( max ( min ( * ( min ( + ( / ( + ( + ( min v1 969 ) v2 ) 15 ) 8 ) ( * v3 128 ) ) v4 ) 2 ) 499 ) 0 ) ) ) ),1,510
792,( == ( min ( + ( * v0 3 ) ( * ( / v1 63 ) 8 ) ) ( + v2 4 ) ) ( min ( + ( * v0 3 ) ( * ( / v1 63 ) 8 ) ) ( + v2 4 ) ) ),1,817
793,( == ( + ( / ( - v0 v1 ) 256 ) 1 ) ( + ( / ( - v0 v1 ) 256 ) 1 ) ),1,67
794,( == ( min ( - 154 ( * ( + ( * v0 2 ) v1 ) 8 ) ) ( + ( - ( * ( max v2 0 ) 8 ) ( + ( * ( + ( * v0 2 ) v1 ) 8 ) v3 ) ) 11 ) ) ( min ( - 154 ( * ( + ( * v0 2 ) v1 ) 8 ) ) ( + ( - ( * ( max v2 0 ) 8 ) ( + ( * ( + ( * v0 2 ) v1 ) 8 ) v3 ) ) 11 ) ) ),1,101
795,( == ( / ( + ( - v0 v1 ) 323 ) 316 ) ( / ( + ( - v0 v1 ) 323 ) 316 ) ),1,35
796,( == ( - ( - ( * ( max ( min ( / ( - ( + v0 v1 ) 1 ) 2 ) 999 ) 0 ) 2 ) ( * v2 125 ) ) ( * ( max ( min ( / v1 2 ) 999 ) 0 ) 2 ) ) ( - ( - ( * ( max ( min ( / ( - ( + v0 v1 ) 1 ) 2 ) 999 ) 0 ) 2 ) ( * v2 125 ) ) ( * ( max ( min ( / v1 2 ) 999 ) 0 ) 2 ) ) ),1,119
797,( == ( min ( + ( min v0 2007 ) ( * ( / ( + v1 7 ) 4 ) 4 ) ) ( + ( max v0 5 ) 4 ) ) ( min ( + ( min v0 2007 ) ( * ( / ( + v1 7 ) 4 ) 4 ) ) ( + ( max v0 5 ) 4 ) ) ),1,58
798,( == ( min ( max ( - ( / ( - v0 1 ) 4 ) ( * v1 2 ) ) -1 ) ( + ( * ( - ( max v2 0 ) v1 ) 2 ) 1 ) ) ( min ( max ( - ( / ( - v0 1 ) 4 ) ( * v1 2 ) ) -1 ) ( + ( * ( - ( max v2 0 ) v1 ) 2 ) 1 ) ) ),1,68
799,( == ( - ( max ( min ( min ( / ( - ( + v0 v1 ) 1 ) 4 ) ( + ( + ( / v1 4 ) ( * v2 64 ) ) 63 ) ) 499 ) 0 ) ( max ( min ( + ( / v1 4 ) ( * v2 64 ) ) 499 ) 0 ) ) ( - ( max ( min ( min ( / ( - ( + v0 v1 ) 1 ) 4 ) ( + ( + ( / v1 4 ) ( * v2 64 ) ) 63 ) ) 499 ) 0 ) ( max ( min ( + ( / v1 4 ) ( * v2 64 ) ) 499 ) 0 ) ) ),1,1594
800,( < ( + ( + ( min ( * v0 8 ) 118 ) ( + ( * v1 4 ) v2 ) ) v3 ) ( + ( + ( min ( * v0 8 ) 118 ) ( + ( * v1 4 ) ( + v2 1 ) ) ) v3 ) ),1,91
801,( != ( / ( + v0 68 ) 64 ) 0 ),0,399
802,( == ( min ( + ( min v0 7914 ) ( * v1 8 ) ) ( + v2 3811 ) ) ( min ( + ( min v0 7914 ) ( * v1 8 ) ) ( + v2 3811 ) ) ),1,76
803,( == ( - ( + ( / ( + v0 v1 ) 4 ) ( + ( * ( min ( / ( + ( min ( + ( / ( + ( % ( + v0 v1 ) 4 ) 999 ) 4 ) ( * v2 -128 ) ) 127 ) 6 ) 33 ) ( / ( + ( * ( max ( + ( / ( - -996 ( % ( + v0 v1 ) 4 ) ) 4 ) ( * v2 128 ) ) -127 ) -4 ) 27 ) 132 ) ) 33 ) ( * v2 128 ) ) ) -26 ) ( - ( + ( / ( + v0 v1 ) 4 ) ( + ( * ( min ( / ( + ( min ( + ( / ( + ( % ( + v0 v1 ) 4 ) 999 ) 4 ) ( * v2 -128 ) ) 127 ) 6 ) 33 ) ( / ( + ( * ( max ( + ( / ( - -996 ( % ( + v0 v1 ) 4 ) ) 4 ) ( * v2 128 ) ) -127 ) -4 ) 27 ) 132 ) ) 33 ) ( * v2 128 ) ) ) -26 ) ),1,213
804,( == ( - ( / ( + ( + v0 v1 ) 511 ) 504 ) ( / v1 504 ) ) ( - ( / ( + ( + v0 v1 ) 511 ) 504 ) ( / v1 504 ) ) ),1,49
805,( == ( min ( * v0 8 ) ( - ( * ( + ( * v1 2 ) v2 ) 4 ) 57 ) ) ( min ( * v0 8 ) ( - ( * ( + ( * v1 2 ) v2 ) 4 ) 57 ) ) ),1,64
806,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 31 ) 32 ) 16 ) 954 ) -45 ) ( max ( min ( * ( / v1 32 ) 16 ) 1036 ) 37 ) ) 334 ) 252 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 31 ) 32 ) 16 ) 954 ) -45 ) ( max ( min ( * ( / v1 32 ) 16 ) 1036 ) 37 ) ) 334 ) 252 ) ),1,241
807,( && ( && ( && ( && ( && ( && 1 ( <= ( + ( + ( * ( + ( * v0 8 ) v1 ) 4 ) v2 ) 0 ) ( + ( * ( + ( * v0 8 ) v1 ) 4 ) v2 ) ) ) ( >= ( + ( + ( * ( + ( * v0 8 ) v1 ) 4 ) v2 ) 3 ) ( + ( + ( * ( + ( * v0 8 ) v1 ) 4 ) v2 ) 3 ) ) ) ( <= 0 0 ) ) ( >= ( - 8 1 ) 7 ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),1,145
808,( == ( + ( * v0 16 ) ( + ( * ( / ( + v1 v2 ) 32 ) 2 ) v3 ) ) ( + ( * v0 16 ) ( + ( * ( / ( + v1 v2 ) 32 ) 2 ) v3 ) ) ),1,59
809,( == ( + ( min ( * v0 12 ) 57 ) ( * v1 4 ) ) ( + ( min ( * v0 12 ) 57 ) ( * v1 4 ) ) ),1,53
810,( == ( min ( + ( * v0 4 ) ( + ( * v1 12 ) v2 ) ) ( + ( * ( / ( + ( + v3 v4 ) 7 ) 8 ) 8 ) 45 ) ) ( min ( + ( * v0 4 ) ( + ( * v1 12 ) v2 ) ) ( + ( * ( / ( + ( + v3 v4 ) 7 ) 8 ) 8 ) 45 ) ) ),1,72
811,( == ( + ( / v0 8 ) ( * v1 16 ) ) ( + ( / v0 8 ) ( * v1 16 ) ) ),1,312
812,( == ( min ( * ( / ( - ( + v0 v1 ) 1 ) 63 ) 8 ) ( + v2 5 ) ) ( min ( * ( / ( - ( + v0 v1 ) 1 ) 63 ) 8 ) ( + v2 5 ) ) ),1,71
813,( == ( + ( max ( min v0 1030 ) 31 ) ( * v1 2 ) ) ( + ( max ( min v0 1030 ) 31 ) ( * v1 2 ) ) ),1,51
814,( == ( min ( - ( / ( + ( + v0 v1 ) 749 ) 250 ) ( / v1 250 ) ) ( + v2 3 ) ) ( min ( - ( / ( + ( + v0 v1 ) 749 ) 250 ) ( / v1 250 ) ) ( + v2 3 ) ) ),1,53
815,( == ( / ( + v0 1008 ) 1004 ) ( / ( + v0 1008 ) 1004 ) ),1,29
816,( == ( max ( / ( + ( min ( - ( / ( + ( + v0 v1 ) 13 ) 2 ) ( / v1 2 ) ) ( + v2 1 ) ) 62 ) 63 ) ( + ( max ( / v3 63 ) -1 ) 1 ) ) ( max ( / ( + ( min ( - ( / ( + ( + v0 v1 ) 13 ) 2 ) ( / v1 2 ) ) ( + v2 1 ) ) 62 ) 63 ) ( + ( max ( / v3 63 ) -1 ) 1 ) ) ),1,101
817,( == ( min ( * ( + ( * ( + ( * ( / v0 1000 ) 8 ) v1 ) 2 ) v2 ) 16 ) ( + ( * ( / ( - ( + v3 v0 ) 1 ) 1000 ) 256 ) 516 ) ) ( min ( * ( + ( * ( + ( * ( / v0 1000 ) 8 ) v1 ) 2 ) v2 ) 16 ) ( + ( * ( / ( - ( + v3 v0 ) 1 ) 1000 ) 256 ) 516 ) ) ),1,118
818,( == ( min ( + ( * v0 -64 ) v1 ) ( + v2 14 ) ) ( min ( + ( * v0 -64 ) v1 ) ( + v2 14 ) ) ),1,56
819,( == ( + ( * v0 1004 ) ( * ( / ( - ( max ( min v1 2002 ) 3 ) 3 ) 16 ) 16 ) ) ( + ( * v0 1004 ) ( * ( / ( - ( max ( min v1 2002 ) 3 ) 3 ) 16 ) 16 ) ) ),1,67
820,( == ( min ( + ( max ( min ( * v0 8 ) 2002 ) 3 ) ( * ( / ( + v1 73 ) 4 ) 4 ) ) ( + ( max ( min ( * v0 8 ) 1938 ) -61 ) 70 ) ) ( min ( + ( max ( min ( * v0 8 ) 2002 ) 3 ) ( * ( / ( + v1 73 ) 4 ) 4 ) ) ( + ( max ( min ( * v0 8 ) 1938 ) -61 ) 70 ) ) ),1,140
821,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 23 ) 8 ) ( / v1 8 ) ) 90 ) 86 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 23 ) 8 ) ( / v1 8 ) ) 90 ) 86 ) ),1,75
822,( != ( / ( + ( * v0 8 ) 76 ) 67 ) 0 ),0,441
823,( == ( - ( min ( - ( / ( + ( + v0 v1 ) 1 ) 2 ) ( * v2 504 ) ) ( + ( + ( min ( * v3 64 ) 440 ) ( / v1 2 ) ) 63 ) ) ( + ( * v3 64 ) ( + ( / v1 2 ) ( * v4 4 ) ) ) ) ( - ( min ( - ( / ( + ( + v0 v1 ) 1 ) 2 ) ( * v2 504 ) ) ( + ( + ( min ( * v3 64 ) 440 ) ( / v1 2 ) ) 63 ) ) ( + ( * v3 64 ) ( + ( / v1 2 ) ( * v4 4 ) ) ) ) ),1,98
824,( == ( min ( + ( * v0 336 ) v1 ) ( - ( min ( + v2 v1 ) 2000 ) 336 ) ) ( min ( + ( * v0 336 ) v1 ) ( - ( min ( + v2 v1 ) 2000 ) 336 ) ) ),1,75
825,( >= ( / ( + ( - ( max ( / ( + ( + v0 v1 ) 3 ) 4 ) 499 ) ( min ( / v1 4 ) 0 ) ) 254 ) 252 ) 0 ),1,75
826,( == ( + ( * v0 68 ) ( + ( * v1 128 ) v2 ) ) ( + ( * v0 68 ) ( + ( * v1 128 ) v2 ) ) ),1,153
827,( == ( min ( + ( max ( min ( * ( / v0 32 ) 4 ) 285 ) 36 ) ( * v1 4 ) ) ( + ( max ( min ( * ( / ( + ( + v2 v0 ) 127 ) 32 ) 4 ) 246 ) -3 ) 36 ) ) ( min ( + ( max ( min ( * ( / v0 32 ) 4 ) 285 ) 36 ) ( * v1 4 ) ) ( + ( max ( min ( * ( / ( + ( + v2 v0 ) 127 ) 32 ) 4 ) 246 ) -3 ) 36 ) ) ),1,113
828,( == ( min ( + ( * v0 4 ) ( + ( max ( * v1 504 ) -9 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 504 ) ( + v2 v3 ) ) 500 ) ) ( min ( + ( * v0 4 ) ( + ( max ( * v1 504 ) -9 ) ( + v2 v3 ) ) ) ( + ( + ( * v1 504 ) ( + v2 v3 ) ) 500 ) ) ),1,86
829,( == ( min ( * v0 4 ) ( - ( min ( * ( / ( - ( + v1 v2 ) 1 ) 4 ) 4 ) 3003 ) 1004 ) ) ( min ( * v0 4 ) ( - ( min ( * ( / ( - ( + v1 v2 ) 1 ) 4 ) 4 ) 3003 ) 1004 ) ) ),1,66
830,( == ( + ( * ( - ( / ( + ( + v0 v1 ) 62 ) 63 ) ( / v1 63 ) ) 2 ) 5 ) ( + ( * ( - ( / ( + ( + v0 v1 ) 62 ) 63 ) ( / v1 63 ) ) 2 ) 5 ) ),1,62
831,( == ( - ( + ( * ( + ( * v0 3 ) v1 ) 4 ) v2 ) ( / ( - ( + v3 v4 ) 1 ) 8 ) ) ( - ( + ( * ( + ( * v0 3 ) v1 ) 4 ) v2 ) ( / ( - ( + v3 v4 ) 1 ) 8 ) ) ),1,74
832,( == ( * ( / ( * ( % v0 ( / ( + ( * v1 32 ) 463 ) 40 ) ) -40 ) 4 ) 4 ) ( * ( % v0 ( / ( + ( * v1 32 ) 463 ) 40 ) ) -40 ) ),1,60
